"continent","country","countrycode","parent_company","plastic_type","n_pieces"
"Asien","Vietnam","VN","Hang Nhap Khau","hdpe",0
"Asien","Vietnam","VN","Hang Nhap Khau","ldpe",0
"Asien","Vietnam","VN","Hang Nhap Khau","o",1
"Asien","Vietnam","VN","Hang Nhap Khau","pet",0
"Asien","Vietnam","VN","Hang Nhap Khau","pp",0
"Asien","Vietnam","VN","Hang Nhap Khau","ps",0
"Asien","Vietnam","VN","Hang Nhap Khau","pvc",0
"Asien","Vietnam","VN","Hanida","hdpe",0
"Asien","Vietnam","VN","Hanida","ldpe",0
"Asien","Vietnam","VN","Hanida","o",1
"Asien","Vietnam","VN","Hanida","pet",0
"Asien","Vietnam","VN","Hanida","pp",0
"Asien","Vietnam","VN","Hanida","ps",0
"Asien","Vietnam","VN","Hanida","pvc",0
"Asien","Vietnam","VN","Hatherine","hdpe",0
"Asien","Vietnam","VN","Hatherine","ldpe",0
"Asien","Vietnam","VN","Hatherine","o",1
"Asien","Vietnam","VN","Hatherine","pet",0
"Asien","Vietnam","VN","Hatherine","pp",0
"Asien","Vietnam","VN","Hatherine","ps",0
"Asien","Vietnam","VN","Hatherine","pvc",0
"Asien","Vietnam","VN","Healthy Choice Vn Company","hdpe",0
"Asien","Vietnam","VN","Healthy Choice Vn Company","ldpe",1
"Asien","Vietnam","VN","Healthy Choice Vn Company","o",0
"Asien","Vietnam","VN","Healthy Choice Vn Company","pet",0
"Asien","Vietnam","VN","Healthy Choice Vn Company","pp",0
"Asien","Vietnam","VN","Healthy Choice Vn Company","ps",0
"Asien","Vietnam","VN","Healthy Choice Vn Company","pvc",0
"Asien","Vietnam","VN","Highlands Coffee","hdpe",0
"Asien","Vietnam","VN","Highlands Coffee","ldpe",0
"Asien","Vietnam","VN","Highlands Coffee","o",0
"Asien","Vietnam","VN","Highlands Coffee","pet",0
"Asien","Vietnam","VN","Highlands Coffee","pp",1
"Asien","Vietnam","VN","Highlands Coffee","ps",0
"Asien","Vietnam","VN","Highlands Coffee","pvc",0
"Asien","Vietnam","VN","Hisamitsu","hdpe",0
"Asien","Vietnam","VN","Hisamitsu","ldpe",0
"Asien","Vietnam","VN","Hisamitsu","o",1
"Asien","Vietnam","VN","Hisamitsu","pet",0
"Asien","Vietnam","VN","Hisamitsu","pp",0
"Asien","Vietnam","VN","Hisamitsu","ps",0
"Asien","Vietnam","VN","Hisamitsu","pvc",0
"Asien","Vietnam","VN","Huong Giang","hdpe",0
"Asien","Vietnam","VN","Huong Giang","ldpe",0
"Asien","Vietnam","VN","Huong Giang","o",0
"Asien","Vietnam","VN","Huong Giang","pet",1
"Asien","Vietnam","VN","Huong Giang","pp",0
"Asien","Vietnam","VN","Huong Giang","ps",0
"Asien","Vietnam","VN","Huong Giang","pvc",0
"Asien","Vietnam","VN","Hmac","hdpe",0
"Asien","Vietnam","VN","Hmac","ldpe",0
"Asien","Vietnam","VN","Hmac","o",1
"Asien","Vietnam","VN","Hmac","pet",0
"Asien","Vietnam","VN","Hmac","pp",0
"Asien","Vietnam","VN","Hmac","ps",0
"Asien","Vietnam","VN","Hmac","pvc",0
"Asien","Vietnam","VN","Hue","hdpe",0
"Asien","Vietnam","VN","Hue","ldpe",0
"Asien","Vietnam","VN","Hue","o",0
"Asien","Vietnam","VN","Hue","pet",1
"Asien","Vietnam","VN","Hue","pp",0
"Asien","Vietnam","VN","Hue","ps",0
"Asien","Vietnam","VN","Hue","pvc",0
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","hdpe",0
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","ldpe",0
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","o",1
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","pet",0
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","pp",0
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","ps",0
"Asien","Vietnam","VN","Htx Thoong Mai Tp.Hcm","pvc",0
"Asien","Vietnam","VN","Hn","hdpe",0
"Asien","Vietnam","VN","Hn","ldpe",0
"Asien","Vietnam","VN","Hn","o",1
"Asien","Vietnam","VN","Hn","pet",0
"Asien","Vietnam","VN","Hn","pp",0
"Asien","Vietnam","VN","Hn","ps",0
"Asien","Vietnam","VN","Hn","pvc",0
"Asien","Vietnam","VN","Hoong Vung Hoong","hdpe",0
"Asien","Vietnam","VN","Hoong Vung Hoong","ldpe",0
"Asien","Vietnam","VN","Hoong Vung Hoong","o",1
"Asien","Vietnam","VN","Hoong Vung Hoong","pet",0
"Asien","Vietnam","VN","Hoong Vung Hoong","pp",0
"Asien","Vietnam","VN","Hoong Vung Hoong","ps",0
"Asien","Vietnam","VN","Hoong Vung Hoong","pvc",0
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","hdpe",0
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","ldpe",0
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","o",1
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","pet",0
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","pp",0
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","ps",0
"Asien","Vietnam","VN","Hoa Sinh Ha Noi Company","pvc",0
"Asien","Vietnam","VN","Hong Thanh Phat","hdpe",0
"Asien","Vietnam","VN","Hong Thanh Phat","ldpe",0
"Asien","Vietnam","VN","Hong Thanh Phat","o",1
"Asien","Vietnam","VN","Hong Thanh Phat","pet",0
"Asien","Vietnam","VN","Hong Thanh Phat","pp",0
"Asien","Vietnam","VN","Hong Thanh Phat","ps",0
"Asien","Vietnam","VN","Hong Thanh Phat","pvc",0
"Asien","Vietnam","VN","Hong Tham","hdpe",0
"Asien","Vietnam","VN","Hong Tham","ldpe",0
"Asien","Vietnam","VN","Hong Tham","o",1
"Asien","Vietnam","VN","Hong Tham","pet",0
"Asien","Vietnam","VN","Hong Tham","pp",0
"Asien","Vietnam","VN","Hong Tham","ps",0
"Asien","Vietnam","VN","Hong Tham","pvc",0
"Asien","Vietnam","VN","Hong Phat Loc","hdpe",0
"Asien","Vietnam","VN","Hong Phat Loc","ldpe",0
"Asien","Vietnam","VN","Hong Phat Loc","o",1
"Asien","Vietnam","VN","Hong Phat Loc","pet",0
"Asien","Vietnam","VN","Hong Phat Loc","pp",0
"Asien","Vietnam","VN","Hong Phat Loc","ps",0
"Asien","Vietnam","VN","Hong Phat Loc","pvc",0
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","hdpe",0
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","ldpe",0
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","o",0
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","pet",1
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","pp",0
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","ps",0
"Asien","Vietnam","VN","Italy Lishen (Hk) Leathes &Co, Limited","pvc",0
"Asien","Vietnam","VN","J & T Express","hdpe",0
"Asien","Vietnam","VN","J & T Express","ldpe",0
"Asien","Vietnam","VN","J & T Express","o",0
"Asien","Vietnam","VN","J & T Express","pet",1
"Asien","Vietnam","VN","J & T Express","pp",0
"Asien","Vietnam","VN","J & T Express","ps",0
"Asien","Vietnam","VN","J & T Express","pvc",0
"Asien","Vietnam","VN","Jakand Jin","hdpe",0
"Asien","Vietnam","VN","Jakand Jin","ldpe",0
"Asien","Vietnam","VN","Jakand Jin","o",1
"Asien","Vietnam","VN","Jakand Jin","pet",0
"Asien","Vietnam","VN","Jakand Jin","pp",0
"Asien","Vietnam","VN","Jakand Jin","ps",0
"Asien","Vietnam","VN","Jakand Jin","pvc",0
"Asien","Vietnam","VN","Godbawe Foood","hdpe",0
"Asien","Vietnam","VN","Godbawe Foood","ldpe",0
"Asien","Vietnam","VN","Godbawe Foood","o",0
"Asien","Vietnam","VN","Godbawe Foood","pet",1
"Asien","Vietnam","VN","Godbawe Foood","pp",0
"Asien","Vietnam","VN","Godbawe Foood","ps",0
"Asien","Vietnam","VN","Godbawe Foood","pvc",0
"Asien","Vietnam","VN","Gia Thinh","hdpe",0
"Asien","Vietnam","VN","Gia Thinh","ldpe",0
"Asien","Vietnam","VN","Gia Thinh","o",0
"Asien","Vietnam","VN","Gia Thinh","pet",1
"Asien","Vietnam","VN","Gia Thinh","pp",0
"Asien","Vietnam","VN","Gia Thinh","ps",0
"Asien","Vietnam","VN","Gia Thinh","pvc",0
"Asien","Vietnam","VN","Ginger Best","hdpe",0
"Asien","Vietnam","VN","Ginger Best","ldpe",0
"Asien","Vietnam","VN","Ginger Best","o",1
"Asien","Vietnam","VN","Ginger Best","pet",0
"Asien","Vietnam","VN","Ginger Best","pp",0
"Asien","Vietnam","VN","Ginger Best","ps",0
"Asien","Vietnam","VN","Ginger Best","pvc",0
"Asien","Vietnam","VN","Khong Ghi","hdpe",0
"Asien","Vietnam","VN","Khong Ghi","ldpe",0
"Asien","Vietnam","VN","Khong Ghi","o",1
"Asien","Vietnam","VN","Khong Ghi","pet",0
"Asien","Vietnam","VN","Khong Ghi","pp",0
"Asien","Vietnam","VN","Khong Ghi","ps",0
"Asien","Vietnam","VN","Khong Ghi","pvc",0
"Asien","Vietnam","VN","Khatoco Khah Hoa","hdpe",0
"Asien","Vietnam","VN","Khatoco Khah Hoa","ldpe",0
"Asien","Vietnam","VN","Khatoco Khah Hoa","o",1
"Asien","Vietnam","VN","Khatoco Khah Hoa","pet",0
"Asien","Vietnam","VN","Khatoco Khah Hoa","pp",0
"Asien","Vietnam","VN","Khatoco Khah Hoa","ps",0
"Asien","Vietnam","VN","Khatoco Khah Hoa","pvc",0
"Asien","Vietnam","VN","Gingerbon Vn","hdpe",0
"Asien","Vietnam","VN","Gingerbon Vn","ldpe",0
"Asien","Vietnam","VN","Gingerbon Vn","o",1
"Asien","Vietnam","VN","Gingerbon Vn","pet",0
"Asien","Vietnam","VN","Gingerbon Vn","pp",0
"Asien","Vietnam","VN","Gingerbon Vn","ps",0
"Asien","Vietnam","VN","Gingerbon Vn","pvc",0
"Asien","Vietnam","VN","Khaphaco","hdpe",0
"Asien","Vietnam","VN","Khaphaco","ldpe",0
"Asien","Vietnam","VN","Khaphaco","o",1
"Asien","Vietnam","VN","Khaphaco","pet",0
"Asien","Vietnam","VN","Khaphaco","pp",0
"Asien","Vietnam","VN","Khaphaco","ps",0
"Asien","Vietnam","VN","Khaphaco","pvc",0
"Asien","Vietnam","VN","Khanh Quang","hdpe",0
"Asien","Vietnam","VN","Khanh Quang","ldpe",0
"Asien","Vietnam","VN","Khanh Quang","o",1
"Asien","Vietnam","VN","Khanh Quang","pet",0
"Asien","Vietnam","VN","Khanh Quang","pp",0
"Asien","Vietnam","VN","Khanh Quang","ps",0
"Asien","Vietnam","VN","Khanh Quang","pvc",0
"Asien","Vietnam","VN","Glaxo Smith Kline Group","hdpe",0
"Asien","Vietnam","VN","Glaxo Smith Kline Group","ldpe",0
"Asien","Vietnam","VN","Glaxo Smith Kline Group","o",1
"Asien","Vietnam","VN","Glaxo Smith Kline Group","pet",0
"Asien","Vietnam","VN","Glaxo Smith Kline Group","pp",0
"Asien","Vietnam","VN","Glaxo Smith Kline Group","ps",0
"Asien","Vietnam","VN","Glaxo Smith Kline Group","pvc",0
"Asien","Vietnam","VN","Groupe Bel Cua Phap","hdpe",0
"Asien","Vietnam","VN","Groupe Bel Cua Phap","ldpe",0
"Asien","Vietnam","VN","Groupe Bel Cua Phap","o",1
"Asien","Vietnam","VN","Groupe Bel Cua Phap","pet",0
"Asien","Vietnam","VN","Groupe Bel Cua Phap","pp",0
"Asien","Vietnam","VN","Groupe Bel Cua Phap","ps",0
"Asien","Vietnam","VN","Groupe Bel Cua Phap","pvc",0
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","hdpe",0
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","ldpe",0
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","o",1
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","pet",0
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","pp",0
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","ps",0
"Asien","Vietnam","VN","Jas Hennessy& Co Hay Hennessy","pvc",0
"Asien","Vietnam","VN","Ha Long","hdpe",0
"Asien","Vietnam","VN","Ha Long","ldpe",0
"Asien","Vietnam","VN","Ha Long","o",1
"Asien","Vietnam","VN","Ha Long","pet",0
"Asien","Vietnam","VN","Ha Long","pp",0
"Asien","Vietnam","VN","Ha Long","ps",0
"Asien","Vietnam","VN","Ha Long","pvc",0
"Asien","Vietnam","VN","Hadiphar Company","hdpe",0
"Asien","Vietnam","VN","Hadiphar Company","ldpe",0
"Asien","Vietnam","VN","Hadiphar Company","o",0
"Asien","Vietnam","VN","Hadiphar Company","pet",0
"Asien","Vietnam","VN","Hadiphar Company","pp",0
"Asien","Vietnam","VN","Hadiphar Company","ps",1
"Asien","Vietnam","VN","Hadiphar Company","pvc",0
"Asien","Vietnam","VN","KFC","hdpe",0
"Asien","Vietnam","VN","KFC","ldpe",1
"Asien","Vietnam","VN","KFC","o",0
"Asien","Vietnam","VN","KFC","pet",0
"Asien","Vietnam","VN","KFC","pp",0
"Asien","Vietnam","VN","KFC","ps",0
"Asien","Vietnam","VN","KFC","pvc",0
"Asien","Vietnam","VN","Julie'S","hdpe",0
"Asien","Vietnam","VN","Julie'S","ldpe",0
"Asien","Vietnam","VN","Julie'S","o",1
"Asien","Vietnam","VN","Julie'S","pet",0
"Asien","Vietnam","VN","Julie'S","pp",0
"Asien","Vietnam","VN","Julie'S","ps",0
"Asien","Vietnam","VN","Julie'S","pvc",0
"Asien","Vietnam","VN","Jp - Corelex","hdpe",0
"Asien","Vietnam","VN","Jp - Corelex","ldpe",0
"Asien","Vietnam","VN","Jp - Corelex","o",0
"Asien","Vietnam","VN","Jp - Corelex","pet",1
"Asien","Vietnam","VN","Jp - Corelex","pp",0
"Asien","Vietnam","VN","Jp - Corelex","ps",0
"Asien","Vietnam","VN","Jp - Corelex","pvc",0
"Asien","Vietnam","VN","Hai","hdpe",0
"Asien","Vietnam","VN","Hai","ldpe",0
"Asien","Vietnam","VN","Hai","o",1
"Asien","Vietnam","VN","Hai","pet",0
"Asien","Vietnam","VN","Hai","pp",0
"Asien","Vietnam","VN","Hai","ps",0
"Asien","Vietnam","VN","Hai","pvc",0
"Asien","Vietnam","VN","Jl Products Co Ltd","hdpe",0
"Asien","Vietnam","VN","Jl Products Co Ltd","ldpe",0
"Asien","Vietnam","VN","Jl Products Co Ltd","o",0
"Asien","Vietnam","VN","Jl Products Co Ltd","pet",1
"Asien","Vietnam","VN","Jl Products Co Ltd","pp",0
"Asien","Vietnam","VN","Jl Products Co Ltd","ps",0
"Asien","Vietnam","VN","Jl Products Co Ltd","pvc",0
"Asien","Vietnam","VN","Jl Product Co.Ltd","hdpe",0
"Asien","Vietnam","VN","Jl Product Co.Ltd","ldpe",0
"Asien","Vietnam","VN","Jl Product Co.Ltd","o",0
"Asien","Vietnam","VN","Jl Product Co.Ltd","pet",1
"Asien","Vietnam","VN","Jl Product Co.Ltd","pp",0
"Asien","Vietnam","VN","Jl Product Co.Ltd","ps",0
"Asien","Vietnam","VN","Jl Product Co.Ltd","pvc",0
"Asien","Vietnam","VN","Mekapar","hdpe",1
"Asien","Vietnam","VN","Mekapar","ldpe",0
"Asien","Vietnam","VN","Mekapar","o",0
"Asien","Vietnam","VN","Mekapar","pet",0
"Asien","Vietnam","VN","Mekapar","pp",0
"Asien","Vietnam","VN","Mekapar","ps",0
"Asien","Vietnam","VN","Mekapar","pvc",0
"Asien","Vietnam","VN","Doublemint Doublemint Vn","hdpe",0
"Asien","Vietnam","VN","Doublemint Doublemint Vn","ldpe",0
"Asien","Vietnam","VN","Doublemint Doublemint Vn","o",1
"Asien","Vietnam","VN","Doublemint Doublemint Vn","pet",0
"Asien","Vietnam","VN","Doublemint Doublemint Vn","pp",0
"Asien","Vietnam","VN","Doublemint Doublemint Vn","ps",0
"Asien","Vietnam","VN","Doublemint Doublemint Vn","pvc",0
"Asien","Vietnam","VN","Dooc Trung Oong 3","hdpe",0
"Asien","Vietnam","VN","Dooc Trung Oong 3","ldpe",0
"Asien","Vietnam","VN","Dooc Trung Oong 3","o",1
"Asien","Vietnam","VN","Dooc Trung Oong 3","pet",0
"Asien","Vietnam","VN","Dooc Trung Oong 3","pp",0
"Asien","Vietnam","VN","Dooc Trung Oong 3","ps",0
"Asien","Vietnam","VN","Dooc Trung Oong 3","pvc",0
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","hdpe",0
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","ldpe",0
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","o",0
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","pet",1
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","pp",0
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","ps",0
"Asien","Vietnam","VN","Cty Tnhh Saigon Ve Woug","pvc",0
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","hdpe",0
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","ldpe",0
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","o",1
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","pet",0
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","pp",0
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","ps",0
"Asien","Vietnam","VN","Cty Tnhh Ca Phe Le Phan","pvc",0
"Asien","Vietnam","VN","Pema Vollkorn","hdpe",0
"Asien","Vietnam","VN","Pema Vollkorn","ldpe",0
"Asien","Vietnam","VN","Pema Vollkorn","o",0
"Asien","Vietnam","VN","Pema Vollkorn","pet",1
"Asien","Vietnam","VN","Pema Vollkorn","pp",0
"Asien","Vietnam","VN","Pema Vollkorn","ps",0
"Asien","Vietnam","VN","Pema Vollkorn","pvc",0
"Asien","Vietnam","VN","Pei Tien Food","hdpe",0
"Asien","Vietnam","VN","Pei Tien Food","ldpe",0
"Asien","Vietnam","VN","Pei Tien Food","o",0
"Asien","Vietnam","VN","Pei Tien Food","pet",1
"Asien","Vietnam","VN","Pei Tien Food","pp",0
"Asien","Vietnam","VN","Pei Tien Food","ps",0
"Asien","Vietnam","VN","Pei Tien Food","pvc",0
"Asien","Vietnam","VN","Pecsy","hdpe",0
"Asien","Vietnam","VN","Pecsy","ldpe",0
"Asien","Vietnam","VN","Pecsy","o",1
"Asien","Vietnam","VN","Pecsy","pet",0
"Asien","Vietnam","VN","Pecsy","pp",0
"Asien","Vietnam","VN","Pecsy","ps",0
"Asien","Vietnam","VN","Pecsy","pvc",0
"Asien","Vietnam","VN","Pdaiy Pharma","hdpe",0
"Asien","Vietnam","VN","Pdaiy Pharma","ldpe",0
"Asien","Vietnam","VN","Pdaiy Pharma","o",0
"Asien","Vietnam","VN","Pdaiy Pharma","pet",0
"Asien","Vietnam","VN","Pdaiy Pharma","pp",0
"Asien","Vietnam","VN","Pdaiy Pharma","ps",1
"Asien","Vietnam","VN","Pdaiy Pharma","pvc",0
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","hdpe",0
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","ldpe",0
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","o",1
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","pet",0
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","pp",0
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","ps",0
"Asien","Vietnam","VN","Cty Tnhh Nara Huy Dong Thap","pvc",0
"Asien","Vietnam","VN","Oromvina","hdpe",0
"Asien","Vietnam","VN","Oromvina","ldpe",0
"Asien","Vietnam","VN","Oromvina","o",1
"Asien","Vietnam","VN","Oromvina","pet",0
"Asien","Vietnam","VN","Oromvina","pp",0
"Asien","Vietnam","VN","Oromvina","ps",0
"Asien","Vietnam","VN","Oromvina","pvc",0
"Asien","Vietnam","VN","Onion Vina","hdpe",0
"Asien","Vietnam","VN","Onion Vina","ldpe",0
"Asien","Vietnam","VN","Onion Vina","o",1
"Asien","Vietnam","VN","Onion Vina","pet",0
"Asien","Vietnam","VN","Onion Vina","pp",0
"Asien","Vietnam","VN","Onion Vina","ps",0
"Asien","Vietnam","VN","Onion Vina","pvc",0
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","hdpe",0
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","ldpe",0
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","o",1
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","pet",0
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","pp",0
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","ps",0
"Asien","Vietnam","VN","Ong Ty Tnhh Sx Tm Giay Bao Bao","pvc",0
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","hdpe",0
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","ldpe",0
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","o",1
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","pet",0
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","pp",0
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","ps",0
"Asien","Vietnam","VN","Cty Tnhh Thanh Long Lang Son","pvc",0
"Asien","Vietnam","VN","Nhat Viet","hdpe",0
"Asien","Vietnam","VN","Nhat Viet","ldpe",0
"Asien","Vietnam","VN","Nhat Viet","o",1
"Asien","Vietnam","VN","Nhat Viet","pet",0
"Asien","Vietnam","VN","Nhat Viet","pp",0
"Asien","Vietnam","VN","Nhat Viet","ps",0
"Asien","Vietnam","VN","Nhat Viet","pvc",0
"Asien","Vietnam","VN","Ocean Group","hdpe",0
"Asien","Vietnam","VN","Ocean Group","ldpe",0
"Asien","Vietnam","VN","Ocean Group","o",1
"Asien","Vietnam","VN","Ocean Group","pet",0
"Asien","Vietnam","VN","Ocean Group","pp",0
"Asien","Vietnam","VN","Ocean Group","ps",0
"Asien","Vietnam","VN","Ocean Group","pvc",0
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","hdpe",0
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","ldpe",0
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","o",1
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","pet",0
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","pp",0
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","ps",0
"Asien","Vietnam","VN","Cty Tnhh Tp Nong Lam","pvc",0
"Asien","Vietnam","VN","Cty Tnhh Vico","hdpe",0
"Asien","Vietnam","VN","Cty Tnhh Vico","ldpe",0
"Asien","Vietnam","VN","Cty Tnhh Vico","o",1
"Asien","Vietnam","VN","Cty Tnhh Vico","pet",0
"Asien","Vietnam","VN","Cty Tnhh Vico","pp",0
"Asien","Vietnam","VN","Cty Tnhh Vico","ps",0
"Asien","Vietnam","VN","Cty Tnhh Vico","pvc",0
"Asien","Vietnam","VN","Number1","hdpe",0
"Asien","Vietnam","VN","Number1","ldpe",0
"Asien","Vietnam","VN","Number1","o",0
"Asien","Vietnam","VN","Number1","pet",1
"Asien","Vietnam","VN","Number1","pp",0
"Asien","Vietnam","VN","Number1","ps",0
"Asien","Vietnam","VN","Number1","pvc",0
"Asien","Vietnam","VN","Number One","hdpe",0
"Asien","Vietnam","VN","Number One","ldpe",0
"Asien","Vietnam","VN","Number One","o",0
"Asien","Vietnam","VN","Number One","pet",1
"Asien","Vietnam","VN","Number One","pp",0
"Asien","Vietnam","VN","Number One","ps",0
"Asien","Vietnam","VN","Number One","pvc",0
"Asien","Vietnam","VN","Cty Vinamit","hdpe",0
"Asien","Vietnam","VN","Cty Vinamit","ldpe",0
"Asien","Vietnam","VN","Cty Vinamit","o",1
"Asien","Vietnam","VN","Cty Vinamit","pet",0
"Asien","Vietnam","VN","Cty Vinamit","pp",0
"Asien","Vietnam","VN","Cty Vinamit","ps",0
"Asien","Vietnam","VN","Cty Vinamit","pvc",0
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","hdpe",0
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","ldpe",0
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","o",0
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","pet",1
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","pp",0
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","ps",0
"Asien","Vietnam","VN","Novartis Consumer Health Sa, Switzerland","pvc",0
"Asien","Vietnam","VN","Nooc Duc","hdpe",0
"Asien","Vietnam","VN","Nooc Duc","ldpe",0
"Asien","Vietnam","VN","Nooc Duc","o",1
"Asien","Vietnam","VN","Nooc Duc","pet",0
"Asien","Vietnam","VN","Nooc Duc","pp",0
"Asien","Vietnam","VN","Nooc Duc","ps",0
"Asien","Vietnam","VN","Nooc Duc","pvc",0
"Asien","Vietnam","VN","Nhuong Quyen","hdpe",0
"Asien","Vietnam","VN","Nhuong Quyen","ldpe",0
"Asien","Vietnam","VN","Nhuong Quyen","o",1
"Asien","Vietnam","VN","Nhuong Quyen","pet",0
"Asien","Vietnam","VN","Nhuong Quyen","pp",0
"Asien","Vietnam","VN","Nhuong Quyen","ps",0
"Asien","Vietnam","VN","Nhuong Quyen","pvc",0
"Asien","Vietnam","VN","Cty Kameda","hdpe",0
"Asien","Vietnam","VN","Cty Kameda","ldpe",0
"Asien","Vietnam","VN","Cty Kameda","o",1
"Asien","Vietnam","VN","Cty Kameda","pet",0
"Asien","Vietnam","VN","Cty Kameda","pp",0
"Asien","Vietnam","VN","Cty Kameda","ps",0
"Asien","Vietnam","VN","Cty Kameda","pvc",0
"Asien","Vietnam","VN","Pesico","hdpe",0
"Asien","Vietnam","VN","Pesico","ldpe",0
"Asien","Vietnam","VN","Pesico","o",1
"Asien","Vietnam","VN","Pesico","pet",0
"Asien","Vietnam","VN","Pesico","pp",0
"Asien","Vietnam","VN","Pesico","ps",0
"Asien","Vietnam","VN","Pesico","pvc",0
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","hdpe",0
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","ldpe",0
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","o",1
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","pet",0
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","pp",0
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","ps",0
"Asien","Vietnam","VN","Cty Glaxosmithkline, Nhat Ban","pvc",0
"Asien","Vietnam","VN","Phan Phu","hdpe",0
"Asien","Vietnam","VN","Phan Phu","ldpe",0
"Asien","Vietnam","VN","Phan Phu","o",0
"Asien","Vietnam","VN","Phan Phu","pet",1
"Asien","Vietnam","VN","Phan Phu","pp",0
"Asien","Vietnam","VN","Phan Phu","ps",0
"Asien","Vietnam","VN","Phan Phu","pvc",0
"Asien","Vietnam","VN","R.J.Reynolds","hdpe",0
