"continent","country","parent_company","plastic_type","n_pieces","total_per_country","rel_freq"
"Americas","Argentina","Colgate-Palmolive","hdpe",0,0,NA
"Americas","Argentina","Colgate-Palmolive","ldpe",0,0,NA
"Americas","Argentina","Colgate-Palmolive","o",0,0,NA
"Americas","Argentina","Colgate-Palmolive","pet",0,0,NA
"Americas","Argentina","Colgate-Palmolive","pp",0,0,NA
"Americas","Argentina","Colgate-Palmolive","ps",0,0,NA
"Americas","Argentina","Colgate-Palmolive","pvc",0,0,NA
"Americas","Argentina","Parle","hdpe",0,0,NA
"Americas","Argentina","Parle","ldpe",0,0,NA
"Americas","Argentina","Parle","o",0,0,NA
"Americas","Argentina","Parle","pet",0,0,NA
"Americas","Argentina","Parle","pp",0,0,NA
"Americas","Argentina","Parle","ps",0,0,NA
"Americas","Argentina","Parle","pvc",0,0,NA
"Americas","Argentina","Cerealitas","hdpe",0,0,NA
"Americas","Argentina","Cerealitas","ldpe",0,0,NA
"Americas","Argentina","Cerealitas","o",0,0,NA
"Americas","Argentina","Cerealitas","pet",0,0,NA
"Americas","Argentina","Cerealitas","pp",0,0,NA
"Americas","Argentina","Cerealitas","ps",0,0,NA
"Americas","Argentina","Cerealitas","pvc",0,0,NA
"Americas","Argentina","PERVINOX","hdpe",0,0,NA
"Americas","Argentina","PERVINOX","ldpe",0,0,NA
"Americas","Argentina","PERVINOX","o",0,0,NA
"Americas","Argentina","PERVINOX","pet",0,0,NA
"Americas","Argentina","PERVINOX","pp",0,0,NA
"Americas","Argentina","PERVINOX","ps",0,0,NA
"Americas","Argentina","PERVINOX","pvc",0,0,NA
"Americas","Argentina","Neval","hdpe",0,0,NA
"Americas","Argentina","Neval","ldpe",0,0,NA
"Americas","Argentina","Neval","o",0,0,NA
"Americas","Argentina","Neval","pet",0,0,NA
"Americas","Argentina","Neval","pp",0,0,NA
"Americas","Argentina","Neval","ps",0,0,NA
"Americas","Argentina","Neval","pvc",0,0,NA
"Americas","Argentina","Sierra de los padres","hdpe",0,0,NA
"Americas","Argentina","Sierra de los padres","ldpe",0,0,NA
"Americas","Argentina","Sierra de los padres","o",0,0,NA
"Americas","Argentina","Sierra de los padres","pet",0,0,NA
"Americas","Argentina","Sierra de los padres","pp",0,0,NA
"Americas","Argentina","Sierra de los padres","ps",0,0,NA
"Americas","Argentina","Sierra de los padres","pvc",0,0,NA
"Americas","Argentina","Kimberly-Clark","hdpe",0,0,NA
"Americas","Argentina","Kimberly-Clark","ldpe",0,0,NA
"Americas","Argentina","Kimberly-Clark","o",0,0,NA
"Americas","Argentina","Kimberly-Clark","pet",0,0,NA
"Americas","Argentina","Kimberly-Clark","pp",0,0,NA
"Americas","Argentina","Kimberly-Clark","ps",0,0,NA
"Americas","Argentina","Kimberly-Clark","pvc",0,0,NA
"Americas","Argentina","blem","hdpe",0,0,NA
"Americas","Argentina","blem","ldpe",0,0,NA
"Americas","Argentina","blem","o",0,0,NA
"Americas","Argentina","blem","pet",0,0,NA
"Americas","Argentina","blem","pp",0,0,NA
"Americas","Argentina","blem","ps",0,0,NA
"Americas","Argentina","blem","pvc",0,0,NA
"Americas","Argentina","BC","hdpe",0,0,NA
"Americas","Argentina","BC","ldpe",0,0,NA
"Americas","Argentina","BC","o",0,0,NA
"Americas","Argentina","BC","pet",0,0,NA
"Americas","Argentina","BC","pp",0,0,NA
"Americas","Argentina","BC","ps",0,0,NA
"Americas","Argentina","BC","pvc",0,0,NA
"Americas","Argentina","baggio","hdpe",0,0,NA
"Americas","Argentina","baggio","ldpe",0,0,NA
"Americas","Argentina","baggio","o",0,0,NA
"Americas","Argentina","baggio","pet",0,0,NA
"Americas","Argentina","baggio","pp",0,0,NA
"Americas","Argentina","baggio","ps",0,0,NA
"Americas","Argentina","baggio","pvc",0,0,NA
"Americas","Argentina","arcor","hdpe",0,0,NA
"Americas","Argentina","arcor","ldpe",0,0,NA
"Americas","Argentina","arcor","o",0,0,NA
"Americas","Argentina","arcor","pet",0,0,NA
"Americas","Argentina","arcor","pp",0,0,NA
"Americas","Argentina","arcor","ps",0,0,NA
"Americas","Argentina","arcor","pvc",0,0,NA
"Americas","Argentina","amodil","hdpe",0,0,NA
"Americas","Argentina","amodil","ldpe",0,0,NA
"Americas","Argentina","amodil","o",0,0,NA
"Americas","Argentina","amodil","pet",0,0,NA
"Americas","Argentina","amodil","pp",0,0,NA
"Americas","Argentina","amodil","ps",0,0,NA
"Americas","Argentina","amodil","pvc",0,0,NA
"Americas","Argentina","Desconocida","hdpe",0,0,NA
"Americas","Argentina","Desconocida","ldpe",0,0,NA
"Americas","Argentina","Desconocida","o",0,0,NA
"Americas","Argentina","Desconocida","pet",0,0,NA
"Americas","Argentina","Desconocida","pp",0,0,NA
"Americas","Argentina","Desconocida","ps",0,0,NA
"Americas","Argentina","Desconocida","pvc",0,0,NA
"Americas","Argentina","Eco de los andes","hdpe",0,0,NA
"Americas","Argentina","Eco de los andes","ldpe",0,0,NA
"Americas","Argentina","Eco de los andes","o",0,0,NA
"Americas","Argentina","Eco de los andes","pet",0,0,NA
"Americas","Argentina","Eco de los andes","pp",0,0,NA
"Americas","Argentina","Eco de los andes","ps",0,0,NA
"Americas","Argentina","Eco de los andes","pvc",0,0,NA
"Americas","Argentina","Emery","hdpe",0,0,NA
"Americas","Argentina","Emery","ldpe",0,0,NA
"Americas","Argentina","Emery","o",0,0,NA
"Americas","Argentina","Emery","pet",0,0,NA
"Americas","Argentina","Emery","pp",0,0,NA
"Americas","Argentina","Emery","ps",0,0,NA
"Americas","Argentina","Emery","pvc",0,0,NA
"Americas","Argentina","Agua de las misiones","hdpe",0,0,NA
"Americas","Argentina","Agua de las misiones","ldpe",0,0,NA
"Americas","Argentina","Agua de las misiones","o",0,0,NA
"Americas","Argentina","Agua de las misiones","pet",0,0,NA
"Americas","Argentina","Agua de las misiones","pp",0,0,NA
"Americas","Argentina","Agua de las misiones","ps",0,0,NA
"Americas","Argentina","Agua de las misiones","pvc",0,0,NA
"Americas","Argentina","Felpita","hdpe",0,0,NA
"Americas","Argentina","Felpita","ldpe",0,0,NA
"Americas","Argentina","Felpita","o",0,0,NA
"Americas","Argentina","Felpita","pet",0,0,NA
"Americas","Argentina","Felpita","pp",0,0,NA
"Americas","Argentina","Felpita","ps",0,0,NA
"Americas","Argentina","Felpita","pvc",0,0,NA
"Americas","Argentina","Amodil","hdpe",0,0,NA
"Americas","Argentina","Amodil","ldpe",0,0,NA
"Americas","Argentina","Amodil","o",0,0,NA
"Americas","Argentina","Amodil","pet",0,0,NA
"Americas","Argentina","Amodil","pp",0,0,NA
"Americas","Argentina","Amodil","ps",0,0,NA
"Americas","Argentina","Amodil","pvc",0,0,NA
"Americas","Argentina","URSELLA","hdpe",0,0,NA
"Americas","Argentina","URSELLA","ldpe",0,0,NA
"Americas","Argentina","URSELLA","o",0,0,NA
"Americas","Argentina","URSELLA","pet",0,0,NA
"Americas","Argentina","URSELLA","pp",0,0,NA
"Americas","Argentina","URSELLA","ps",0,0,NA
"Americas","Argentina","URSELLA","pvc",0,0,NA
"Americas","Argentina","Twistos","hdpe",0,0,NA
"Americas","Argentina","Twistos","ldpe",0,0,NA
"Americas","Argentina","Twistos","o",0,0,NA
"Americas","Argentina","Twistos","pet",0,0,NA
"Americas","Argentina","Twistos","pp",0,0,NA
"Americas","Argentina","Twistos","ps",0,0,NA
"Americas","Argentina","Twistos","pvc",0,0,NA
"Americas","Argentina","GRANIX","hdpe",0,0,NA
"Americas","Argentina","GRANIX","ldpe",0,0,NA
"Americas","Argentina","GRANIX","o",0,0,NA
"Americas","Argentina","GRANIX","pet",0,0,NA
"Americas","Argentina","GRANIX","pp",0,0,NA
"Americas","Argentina","GRANIX","ps",0,0,NA
"Americas","Argentina","GRANIX","pvc",0,0,NA
"Americas","Argentina","Tremblay","hdpe",0,0,NA
"Americas","Argentina","Tremblay","ldpe",0,0,NA
"Americas","Argentina","Tremblay","o",0,0,NA
"Americas","Argentina","Tremblay","pet",0,0,NA
"Americas","Argentina","Tremblay","pp",0,0,NA
"Americas","Argentina","Tremblay","ps",0,0,NA
"Americas","Argentina","Tremblay","pvc",0,0,NA
"Americas","Argentina","Todo Dia","hdpe",0,0,NA
"Americas","Argentina","Todo Dia","ldpe",0,0,NA
"Americas","Argentina","Todo Dia","o",0,0,NA
"Americas","Argentina","Todo Dia","pet",0,0,NA
"Americas","Argentina","Todo Dia","pp",0,0,NA
"Americas","Argentina","Todo Dia","ps",0,0,NA
"Americas","Argentina","Todo Dia","pvc",0,0,NA
"Americas","Argentina","TRES LEONES","hdpe",0,0,NA
"Americas","Argentina","TRES LEONES","ldpe",0,0,NA
"Americas","Argentina","TRES LEONES","o",0,0,NA
"Americas","Argentina","TRES LEONES","pet",0,0,NA
"Americas","Argentina","TRES LEONES","pp",0,0,NA
"Americas","Argentina","TRES LEONES","ps",0,0,NA
"Americas","Argentina","TRES LEONES","pvc",0,0,NA
"Americas","Argentina","Sussex","hdpe",0,0,NA
"Americas","Argentina","Sussex","ldpe",0,0,NA
"Americas","Argentina","Sussex","o",0,0,NA
"Americas","Argentina","Sussex","pet",0,0,NA
"Americas","Argentina","Sussex","pp",0,0,NA
"Americas","Argentina","Sussex","ps",0,0,NA
"Americas","Argentina","Sussex","pvc",0,0,NA
"Americas","Argentina","Kaiser","hdpe",0,0,NA
"Americas","Argentina","Kaiser","ldpe",0,0,NA
"Americas","Argentina","Kaiser","o",0,0,NA
"Americas","Argentina","Kaiser","pet",0,0,NA
"Americas","Argentina","Kaiser","pp",0,0,NA
"Americas","Argentina","Kaiser","ps",0,0,NA
"Americas","Argentina","Kaiser","pvc",0,0,NA
"Americas","Argentina","GUAYMALLEN","hdpe",0,0,NA
"Americas","Argentina","GUAYMALLEN","ldpe",0,0,NA
"Americas","Argentina","GUAYMALLEN","o",0,0,NA
"Americas","Argentina","GUAYMALLEN","pet",0,0,NA
"Americas","Argentina","GUAYMALLEN","pp",0,0,NA
"Americas","Argentina","GUAYMALLEN","ps",0,0,NA
"Americas","Argentina","GUAYMALLEN","pvc",0,0,NA
"Oceania","Australia","Woolworths Group","hdpe",NA,3,NA
"Oceania","Australia","Woolworths Group","ldpe",NA,3,NA
"Oceania","Australia","Woolworths Group","o",NA,3,NA
"Oceania","Australia","Woolworths Group","pet",3,3,1
"Oceania","Australia","Woolworths Group","pp",NA,3,NA
"Oceania","Australia","Woolworths Group","ps",NA,3,NA
"Oceania","Australia","Woolworths Group","pvc",NA,3,NA
"Asia","Bangladesh","Danish","hdpe",NA,16,NA
"Asia","Bangladesh","Danish","ldpe",NA,16,NA
"Asia","Bangladesh","Danish","o",16,16,1
"Asia","Bangladesh","Danish","pet",NA,16,NA
"Asia","Bangladesh","Danish","pp",NA,16,NA
"Asia","Bangladesh","Danish","ps",NA,16,NA
"Asia","Bangladesh","Danish","pvc",NA,16,NA
"Asia","Bangladesh","Nestlé","hdpe",NA,0,NA
"Asia","Bangladesh","Nestlé","ldpe",NA,0,NA
"Asia","Bangladesh","Nestlé","o",0,0,NA
"Asia","Bangladesh","Nestlé","pet",NA,0,NA
"Asia","Bangladesh","Nestlé","pp",NA,0,NA
"Asia","Bangladesh","Nestlé","ps",NA,0,NA
"Asia","Bangladesh","Nestlé","pvc",NA,0,NA
"Asia","Bangladesh","Unbranded","hdpe",NA,0,NA
"Asia","Bangladesh","Unbranded","ldpe",NA,0,NA
"Asia","Bangladesh","Unbranded","o",0,0,NA
"Asia","Bangladesh","Unbranded","pet",NA,0,NA
"Asia","Bangladesh","Unbranded","pp",NA,0,NA
"Asia","Bangladesh","Unbranded","ps",NA,0,NA
"Asia","Bangladesh","Unbranded","pvc",NA,0,NA
"Asia","Bangladesh","Tiffin","hdpe",NA,0,NA
"Asia","Bangladesh","Tiffin","ldpe",NA,0,NA
"Asia","Bangladesh","Tiffin","o",0,0,NA
"Asia","Bangladesh","Tiffin","pet",NA,0,NA
"Asia","Bangladesh","Tiffin","pp",NA,0,NA
"Asia","Bangladesh","Tiffin","ps",NA,0,NA
"Asia","Bangladesh","Tiffin","pvc",NA,0,NA
"Asia","Bangladesh","Sun light Battery","hdpe",NA,0,NA
"Asia","Bangladesh","Sun light Battery","ldpe",NA,0,NA
"Asia","Bangladesh","Sun light Battery","o",0,0,NA
"Asia","Bangladesh","Sun light Battery","pet",NA,0,NA
"Asia","Bangladesh","Sun light Battery","pp",NA,0,NA
"Asia","Bangladesh","Sun light Battery","ps",NA,0,NA
"Asia","Bangladesh","Sun light Battery","pvc",NA,0,NA
"Asia","Bangladesh","SMC","hdpe",NA,0,NA
"Asia","Bangladesh","SMC","ldpe",NA,0,NA
"Asia","Bangladesh","SMC","o",0,0,NA
"Asia","Bangladesh","SMC","pet",NA,0,NA
"Asia","Bangladesh","SMC","pp",NA,0,NA
"Asia","Bangladesh","SMC","ps",NA,0,NA
"Asia","Bangladesh","SMC","pvc",NA,0,NA
"Asia","Bangladesh","Pulse","hdpe",NA,0,NA
"Asia","Bangladesh","Pulse","ldpe",NA,0,NA
"Asia","Bangladesh","Pulse","o",0,0,NA
"Asia","Bangladesh","Pulse","pet",NA,0,NA
"Asia","Bangladesh","Pulse","pp",NA,0,NA
"Asia","Bangladesh","Pulse","ps",NA,0,NA
"Asia","Bangladesh","Pulse","pvc",NA,0,NA
"Asia","Bangladesh","Pran","hdpe",NA,0,NA
"Asia","Bangladesh","Pran","ldpe",NA,0,NA
"Asia","Bangladesh","Pran","o",0,0,NA
"Asia","Bangladesh","Pran","pet",NA,0,NA
"Asia","Bangladesh","Pran","pp",NA,0,NA
"Asia","Bangladesh","Pran","ps",NA,0,NA
"Asia","Bangladesh","Pran","pvc",NA,0,NA
"Asia","Bangladesh","Perfetti van Melle","hdpe",NA,0,NA
"Asia","Bangladesh","Perfetti van Melle","ldpe",NA,0,NA
"Asia","Bangladesh","Perfetti van Melle","o",0,0,NA
"Asia","Bangladesh","Perfetti van Melle","pet",NA,0,NA
"Asia","Bangladesh","Perfetti van Melle","pp",NA,0,NA
"Asia","Bangladesh","Perfetti van Melle","ps",NA,0,NA
"Asia","Bangladesh","Perfetti van Melle","pvc",NA,0,NA
"Asia","Bangladesh","PepsiCo","hdpe",NA,0,NA
"Asia","Bangladesh","PepsiCo","ldpe",NA,0,NA
"Asia","Bangladesh","PepsiCo","o",0,0,NA
"Asia","Bangladesh","PepsiCo","pet",NA,0,NA
"Asia","Bangladesh","PepsiCo","pp",NA,0,NA
"Asia","Bangladesh","PepsiCo","ps",NA,0,NA
"Asia","Bangladesh","PepsiCo","pvc",NA,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","hdpe",NA,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","ldpe",NA,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","o",0,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","pet",NA,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","pp",NA,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","ps",NA,0,NA
"Asia","Bangladesh","PT Mayora Indah Tbk","pvc",NA,0,NA
"Asia","Bangladesh","Olympic","hdpe",NA,0,NA
"Asia","Bangladesh","Olympic","ldpe",NA,0,NA
"Asia","Bangladesh","Olympic","o",0,0,NA
"Asia","Bangladesh","Olympic","pet",NA,0,NA
"Asia","Bangladesh","Olympic","pp",NA,0,NA
"Asia","Bangladesh","Olympic","ps",NA,0,NA
"Asia","Bangladesh","Olympic","pvc",NA,0,NA
"Asia","Bangladesh","Bashundhara","hdpe",NA,0,NA
"Asia","Bangladesh","Bashundhara","ldpe",NA,0,NA
"Asia","Bangladesh","Bashundhara","o",0,0,NA
"Asia","Bangladesh","Bashundhara","pet",NA,0,NA
"Asia","Bangladesh","Bashundhara","pp",NA,0,NA
"Asia","Bangladesh","Bashundhara","ps",NA,0,NA
"Asia","Bangladesh","Bashundhara","pvc",NA,0,NA
"Asia","Bangladesh","Benson and Hedges","hdpe",NA,0,NA
"Asia","Bangladesh","Benson and Hedges","ldpe",NA,0,NA
"Asia","Bangladesh","Benson and Hedges","o",0,0,NA
"Asia","Bangladesh","Benson and Hedges","pet",NA,0,NA
"Asia","Bangladesh","Benson and Hedges","pp",NA,0,NA
"Asia","Bangladesh","Benson and Hedges","ps",NA,0,NA
"Asia","Bangladesh","Benson and Hedges","pvc",NA,0,NA
"Asia","Bangladesh","Milky Nuts","hdpe",NA,0,NA
"Asia","Bangladesh","Milky Nuts","ldpe",NA,0,NA
"Asia","Bangladesh","Milky Nuts","o",0,0,NA
"Asia","Bangladesh","Milky Nuts","pet",NA,0,NA
"Asia","Bangladesh","Milky Nuts","pp",NA,0,NA
"Asia","Bangladesh","Milky Nuts","ps",NA,0,NA
"Asia","Bangladesh","Milky Nuts","pvc",NA,0,NA
"Asia","Bangladesh","Lexus","hdpe",NA,0,NA
"Asia","Bangladesh","Lexus","ldpe",NA,0,NA
"Asia","Bangladesh","Lexus","o",0,0,NA
"Asia","Bangladesh","Lexus","pet",NA,0,NA
"Asia","Bangladesh","Lexus","pp",NA,0,NA
"Asia","Bangladesh","Lexus","ps",NA,0,NA
"Asia","Bangladesh","Lexus","pvc",NA,0,NA
"Asia","Bangladesh","Ispahani Green Tea","hdpe",NA,0,NA
"Asia","Bangladesh","Ispahani Green Tea","ldpe",NA,0,NA
"Asia","Bangladesh","Ispahani Green Tea","o",0,0,NA
"Asia","Bangladesh","Ispahani Green Tea","pet",NA,0,NA
"Asia","Bangladesh","Ispahani Green Tea","pp",NA,0,NA
"Asia","Bangladesh","Ispahani Green Tea","ps",NA,0,NA
"Asia","Bangladesh","Ispahani Green Tea","pvc",NA,0,NA
"Asia","Bangladesh","Good Luck","hdpe",NA,0,NA
"Asia","Bangladesh","Good Luck","ldpe",NA,0,NA
"Asia","Bangladesh","Good Luck","o",0,0,NA
"Asia","Bangladesh","Good Luck","pet",NA,0,NA
"Asia","Bangladesh","Good Luck","pp",NA,0,NA
"Asia","Bangladesh","Good Luck","ps",NA,0,NA
"Asia","Bangladesh","Good Luck","pvc",NA,0,NA
"Asia","Bangladesh","Fruit fun","hdpe",NA,0,NA
"Asia","Bangladesh","Fruit fun","ldpe",NA,0,NA
"Asia","Bangladesh","Fruit fun","o",0,0,NA
"Asia","Bangladesh","Fruit fun","pet",NA,0,NA
"Asia","Bangladesh","Fruit fun","pp",NA,0,NA
"Asia","Bangladesh","Fruit fun","ps",NA,0,NA
"Asia","Bangladesh","Fruit fun","pvc",NA,0,NA
"Asia","Bangladesh","Fresh","hdpe",NA,0,NA
"Asia","Bangladesh","Fresh","ldpe",NA,0,NA
"Asia","Bangladesh","Fresh","o",0,0,NA
"Asia","Bangladesh","Fresh","pet",NA,0,NA
"Asia","Bangladesh","Fresh","pp",NA,0,NA
"Asia","Bangladesh","Fresh","ps",NA,0,NA
"Asia","Bangladesh","Fresh","pvc",NA,0,NA
"Asia","Bangladesh","Derby","hdpe",NA,0,NA
"Asia","Bangladesh","Derby","ldpe",NA,0,NA
"Asia","Bangladesh","Derby","o",0,0,NA
"Asia","Bangladesh","Derby","pet",NA,0,NA
"Asia","Bangladesh","Derby","pp",NA,0,NA
"Asia","Bangladesh","Derby","ps",NA,0,NA
"Asia","Bangladesh","Derby","pvc",NA,0,NA
"Asia","Bangladesh","Dairy Milk","hdpe",NA,0,NA
"Asia","Bangladesh","Dairy Milk","ldpe",NA,0,NA
"Asia","Bangladesh","Dairy Milk","o",0,0,NA
"Asia","Bangladesh","Dairy Milk","pet",NA,0,NA
"Asia","Bangladesh","Dairy Milk","pp",NA,0,NA
"Asia","Bangladesh","Dairy Milk","ps",NA,0,NA
"Asia","Bangladesh","Dairy Milk","pvc",NA,0,NA
"Asia","Bangladesh","CavinKare","hdpe",NA,0,NA
"Asia","Bangladesh","CavinKare","ldpe",NA,0,NA
"Asia","Bangladesh","CavinKare","o",0,0,NA
"Asia","Bangladesh","CavinKare","pet",NA,0,NA
"Asia","Bangladesh","CavinKare","pp",NA,0,NA
"Asia","Bangladesh","CavinKare","ps",NA,0,NA
"Asia","Bangladesh","CavinKare","pvc",NA,0,NA
"Asia","Bangladesh","Bombay Sweets","hdpe",NA,0,NA
"Asia","Bangladesh","Bombay Sweets","ldpe",NA,0,NA
"Asia","Bangladesh","Bombay Sweets","o",0,0,NA
"Asia","Bangladesh","Bombay Sweets","pet",NA,0,NA
"Asia","Bangladesh","Bombay Sweets","pp",NA,0,NA
"Asia","Bangladesh","Bombay Sweets","ps",NA,0,NA
"Asia","Bangladesh","Bombay Sweets","pvc",NA,0,NA
"Asia","Bangladesh","Mondelez International","hdpe",NA,0,NA
"Asia","Bangladesh","Mondelez International","ldpe",NA,0,NA
"Asia","Bangladesh","Mondelez International","o",0,0,NA
"Asia","Bangladesh","Mondelez International","pet",NA,0,NA
"Asia","Bangladesh","Mondelez International","pp",NA,0,NA
"Asia","Bangladesh","Mondelez International","ps",NA,0,NA
"Asia","Bangladesh","Mondelez International","pvc",NA,0,NA
"Africa","Benin","Pure Water, Inc.","hdpe",NA,4988,NA
"Africa","Benin","Pure Water, Inc.","ldpe",NA,4988,NA
"Africa","Benin","Pure Water, Inc.","o",NA,4988,NA
"Africa","Benin","Pure Water, Inc.","pet",4988,4988,1
"Africa","Benin","Pure Water, Inc.","pp",NA,4988,NA
"Africa","Benin","Pure Water, Inc.","ps",NA,4988,NA
"Africa","Benin","Pure Water, Inc.","pvc",NA,4988,NA
"Asia","Bhutan","Assorted","hdpe",NA,3500,NA
"Asia","Bhutan","Assorted","ldpe",NA,3500,NA
"Asia","Bhutan","Assorted","o",NA,3500,NA
"Asia","Bhutan","Assorted","pet",3500,3500,1
"Asia","Bhutan","Assorted","pp",NA,3500,NA
"Asia","Bhutan","Assorted","ps",NA,3500,NA
"Asia","Bhutan","Assorted","pvc",NA,3500,NA
"Asia","Bhutan","beer bottels,","hdpe",NA,0,NA
"Asia","Bhutan","beer bottels,","ldpe",NA,0,NA
"Asia","Bhutan","beer bottels,","o",NA,0,NA
"Asia","Bhutan","beer bottels,","pet",0,0,NA
"Asia","Bhutan","beer bottels,","pp",NA,0,NA
"Asia","Bhutan","beer bottels,","ps",NA,0,NA
"Asia","Bhutan","beer bottels,","pvc",NA,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","hdpe",NA,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","ldpe",NA,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","o",NA,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","pet",0,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","pp",NA,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","ps",NA,0,NA
"Asia","Bhutan","can beer,can juice,food stuff,tin fish, sasugage,cream","pvc",NA,0,NA
"Asia","Bhutan","cartoons","hdpe",NA,0,NA
"Asia","Bhutan","cartoons","ldpe",NA,0,NA
"Asia","Bhutan","cartoons","o",NA,0,NA
"Asia","Bhutan","cartoons","pet",0,0,NA
"Asia","Bhutan","cartoons","pp",NA,0,NA
"Asia","Bhutan","cartoons","ps",NA,0,NA
"Asia","Bhutan","cartoons","pvc",NA,0,NA
"Americas","Brazil","Unbranded","hdpe",0,2112,0
"Americas","Brazil","Unbranded","ldpe",NA,2112,NA
"Americas","Brazil","Unbranded","o",1550,2112,0.734
"Americas","Brazil","Unbranded","pet",0,2112,0
"Americas","Brazil","Unbranded","pp",562,2112,0.266
"Americas","Brazil","Unbranded","ps",0,2112,0
"Americas","Brazil","Unbranded","pvc",NA,2112,NA
"Americas","Brazil","Assorted","hdpe",0,1745,0
"Americas","Brazil","Assorted","ldpe",NA,1745,NA
