"continent","country","parent_company","plastic_type","n_pieces"
"Americas","Argentina","Polvorita","pvc",0
"Americas","Argentina","Rapifix","hdpe",0
"Americas","Argentina","Rapifix","ldpe",0
"Americas","Argentina","Rapifix","o",0
"Americas","Argentina","Rapifix","pet",0
"Americas","Argentina","Rapifix","pp",1
"Americas","Argentina","Rapifix","ps",0
"Americas","Argentina","Rapifix","pvc",0
"Americas","Argentina","Pop Arcor","hdpe",0
"Americas","Argentina","Pop Arcor","ldpe",0
"Americas","Argentina","Pop Arcor","o",0
"Americas","Argentina","Pop Arcor","pet",0
"Americas","Argentina","Pop Arcor","pp",1
"Americas","Argentina","Pop Arcor","ps",0
"Americas","Argentina","Pop Arcor","pvc",0
"Americas","Argentina","Porta Bialcohol","hdpe",0
"Americas","Argentina","Porta Bialcohol","ldpe",0
"Americas","Argentina","Porta Bialcohol","o",0
"Americas","Argentina","Porta Bialcohol","pet",1
"Americas","Argentina","Porta Bialcohol","pp",0
"Americas","Argentina","Porta Bialcohol","ps",0
"Americas","Argentina","Porta Bialcohol","pvc",0
"Americas","Argentina","Porteñitas","hdpe",0
"Americas","Argentina","Porteñitas","ldpe",0
"Americas","Argentina","Porteñitas","o",0
"Americas","Argentina","Porteñitas","pet",0
"Americas","Argentina","Porteñitas","pp",1
"Americas","Argentina","Porteñitas","ps",0
"Americas","Argentina","Porteñitas","pvc",0
"Americas","Argentina","Prinz","hdpe",1
"Americas","Argentina","Prinz","ldpe",0
"Americas","Argentina","Prinz","o",0
"Americas","Argentina","Prinz","pet",0
"Americas","Argentina","Prinz","pp",0
"Americas","Argentina","Prinz","ps",0
"Americas","Argentina","Prinz","pvc",0
"Americas","Argentina","Buss","hdpe",0
"Americas","Argentina","Buss","ldpe",0
"Americas","Argentina","Buss","o",1
"Americas","Argentina","Buss","pet",0
"Americas","Argentina","Buss","pp",0
"Americas","Argentina","Buss","ps",0
"Americas","Argentina","Buss","pvc",0
"Americas","Argentina","Bubbaloo","hdpe",0
"Americas","Argentina","Bubbaloo","ldpe",0
"Americas","Argentina","Bubbaloo","o",0
"Americas","Argentina","Bubbaloo","pet",0
"Americas","Argentina","Bubbaloo","pp",1
"Americas","Argentina","Bubbaloo","ps",0
"Americas","Argentina","Bubbaloo","pvc",0
"Americas","Argentina","Rafting","hdpe",0
"Americas","Argentina","Rafting","ldpe",0
"Americas","Argentina","Rafting","o",0
"Americas","Argentina","Rafting","pet",0
"Americas","Argentina","Rafting","pp",1
"Americas","Argentina","Rafting","ps",0
"Americas","Argentina","Rafting","pvc",0
"Americas","Argentina","Baggio","hdpe",0
"Americas","Argentina","Baggio","ldpe",0
"Americas","Argentina","Baggio","o",1
"Americas","Argentina","Baggio","pet",0
"Americas","Argentina","Baggio","pp",0
"Americas","Argentina","Baggio","ps",0
"Americas","Argentina","Baggio","pvc",0
"Americas","Argentina","Société Bic","hdpe",0
"Americas","Argentina","Société Bic","ldpe",0
"Americas","Argentina","Société Bic","o",0
"Americas","Argentina","Société Bic","pet",0
"Americas","Argentina","Société Bic","pp",0
"Americas","Argentina","Société Bic","ps",1
"Americas","Argentina","Société Bic","pvc",0
"Americas","Argentina","Smart","hdpe",0
"Americas","Argentina","Smart","ldpe",0
"Americas","Argentina","Smart","o",1
"Americas","Argentina","Smart","pet",0
"Americas","Argentina","Smart","pp",0
"Americas","Argentina","Smart","ps",0
"Americas","Argentina","Smart","pvc",0
"Americas","Argentina","Social","hdpe",0
"Americas","Argentina","Social","ldpe",0
"Americas","Argentina","Social","o",0
"Americas","Argentina","Social","pet",1
"Americas","Argentina","Social","pp",0
"Americas","Argentina","Social","ps",0
"Americas","Argentina","Social","pvc",0
"Americas","Argentina","Verizzia","hdpe",0
"Americas","Argentina","Verizzia","ldpe",0
"Americas","Argentina","Verizzia","o",0
"Americas","Argentina","Verizzia","pet",0
"Americas","Argentina","Verizzia","pp",1
"Americas","Argentina","Verizzia","ps",0
"Americas","Argentina","Verizzia","pvc",0
"Americas","Argentina","Vida Baggio","hdpe",0
"Americas","Argentina","Vida Baggio","ldpe",0
"Americas","Argentina","Vida Baggio","o",0
"Americas","Argentina","Vida Baggio","pet",1
"Americas","Argentina","Vida Baggio","pp",0
"Americas","Argentina","Vida Baggio","ps",0
"Americas","Argentina","Vida Baggio","pvc",0
"Americas","Argentina","Villa De Los Arroyos","hdpe",0
"Americas","Argentina","Villa De Los Arroyos","ldpe",0
"Americas","Argentina","Villa De Los Arroyos","o",0
"Americas","Argentina","Villa De Los Arroyos","pet",1
"Americas","Argentina","Villa De Los Arroyos","pp",0
"Americas","Argentina","Villa De Los Arroyos","ps",0
"Americas","Argentina","Villa De Los Arroyos","pvc",0
"Americas","Argentina","Ala","hdpe",0
"Americas","Argentina","Ala","ldpe",0
"Americas","Argentina","Ala","o",0
"Americas","Argentina","Ala","pet",0
"Americas","Argentina","Ala","pp",1
"Americas","Argentina","Ala","ps",0
"Americas","Argentina","Ala","pvc",0
"Americas","Argentina","Villa San Remo","hdpe",0
"Americas","Argentina","Villa San Remo","ldpe",0
"Americas","Argentina","Villa San Remo","o",0
"Americas","Argentina","Villa San Remo","pet",1
"Americas","Argentina","Villa San Remo","pp",0
"Americas","Argentina","Villa San Remo","ps",0
"Americas","Argentina","Villa San Remo","pvc",0
"Americas","Argentina","Villamanaos","hdpe",0
"Americas","Argentina","Villamanaos","ldpe",0
"Americas","Argentina","Villamanaos","o",0
"Americas","Argentina","Villamanaos","pet",0
"Americas","Argentina","Villamanaos","pp",1
"Americas","Argentina","Villamanaos","ps",0
"Americas","Argentina","Villamanaos","pvc",0
"Americas","Argentina","Agua De Las Misiones","hdpe",0
"Americas","Argentina","Agua De Las Misiones","ldpe",0
"Americas","Argentina","Agua De Las Misiones","o",0
"Americas","Argentina","Agua De Las Misiones","pet",1
"Americas","Argentina","Agua De Las Misiones","pp",0
"Americas","Argentina","Agua De Las Misiones","ps",0
"Americas","Argentina","Agua De Las Misiones","pvc",0
"Americas","Argentina","Agua De La Costa","hdpe",0
"Americas","Argentina","Agua De La Costa","ldpe",0
"Americas","Argentina","Agua De La Costa","o",0
"Americas","Argentina","Agua De La Costa","pet",1
"Americas","Argentina","Agua De La Costa","pp",0
"Americas","Argentina","Agua De La Costa","ps",0
"Americas","Argentina","Agua De La Costa","pvc",0
"Americas","Argentina","Wander","hdpe",1
"Americas","Argentina","Wander","ldpe",0
"Americas","Argentina","Wander","o",0
"Americas","Argentina","Wander","pet",0
"Americas","Argentina","Wander","pp",0
"Americas","Argentina","Wander","ps",0
"Americas","Argentina","Wander","pvc",0
"Americas","Argentina","Agua Bes","hdpe",0
"Americas","Argentina","Agua Bes","ldpe",0
"Americas","Argentina","Agua Bes","o",0
"Americas","Argentina","Agua Bes","pet",1
"Americas","Argentina","Agua Bes","pp",0
"Americas","Argentina","Agua Bes","ps",0
"Americas","Argentina","Agua Bes","pvc",0
"Americas","Argentina","Work","hdpe",0
"Americas","Argentina","Work","ldpe",0
"Americas","Argentina","Work","o",0
"Americas","Argentina","Work","pet",0
"Americas","Argentina","Work","pp",1
"Americas","Argentina","Work","ps",0
"Americas","Argentina","Work","pvc",0
"Americas","Argentina","Adidas","hdpe",0
"Americas","Argentina","Adidas","ldpe",0
"Americas","Argentina","Adidas","o",1
"Americas","Argentina","Adidas","pet",0
"Americas","Argentina","Adidas","pp",0
"Americas","Argentina","Adidas","ps",0
"Americas","Argentina","Adidas","pvc",0
"Americas","Argentina","Acivag","hdpe",1
"Americas","Argentina","Acivag","ldpe",0
"Americas","Argentina","Acivag","o",0
"Americas","Argentina","Acivag","pet",0
"Americas","Argentina","Acivag","pp",0
"Americas","Argentina","Acivag","ps",0
"Americas","Argentina","Acivag","pvc",0
"Americas","Argentina","Yogurisimo","hdpe",1
"Americas","Argentina","Yogurisimo","ldpe",0
"Americas","Argentina","Yogurisimo","o",0
"Americas","Argentina","Yogurisimo","pet",0
"Americas","Argentina","Yogurisimo","pp",0
"Americas","Argentina","Yogurisimo","ps",0
"Americas","Argentina","Yogurisimo","pvc",0
"Americas","Argentina","Zebron","hdpe",1
"Americas","Argentina","Zebron","ldpe",0
"Americas","Argentina","Zebron","o",0
"Americas","Argentina","Zebron","pet",0
"Americas","Argentina","Zebron","pp",0
"Americas","Argentina","Zebron","ps",0
"Americas","Argentina","Zebron","pvc",0
"Americas","Argentina","Alba","hdpe",1
"Americas","Argentina","Alba","ldpe",0
"Americas","Argentina","Alba","o",0
"Americas","Argentina","Alba","pet",0
"Americas","Argentina","Alba","pp",0
"Americas","Argentina","Alba","ps",0
"Americas","Argentina","Alba","pvc",0
"Americas","Argentina","Alka","hdpe",0
"Americas","Argentina","Alka","ldpe",0
"Americas","Argentina","Alka","o",0
"Americas","Argentina","Alka","pet",0
"Americas","Argentina","Alka","pp",1
"Americas","Argentina","Alka","ps",0
"Americas","Argentina","Alka","pvc",0
"Americas","Argentina","Tsu","hdpe",1
"Americas","Argentina","Tsu","ldpe",0
"Americas","Argentina","Tsu","o",0
"Americas","Argentina","Tsu","pet",0
"Americas","Argentina","Tsu","pp",0
"Americas","Argentina","Tsu","ps",0
"Americas","Argentina","Tsu","pvc",0
"Americas","Argentina","Terma","hdpe",0
"Americas","Argentina","Terma","ldpe",0
"Americas","Argentina","Terma","o",0
"Americas","Argentina","Terma","pet",1
"Americas","Argentina","Terma","pp",0
"Americas","Argentina","Terma","ps",0
"Americas","Argentina","Terma","pvc",0
"Americas","Argentina","Noel","hdpe",0
"Americas","Argentina","Noel","ldpe",0
"Americas","Argentina","Noel","o",1
"Americas","Argentina","Noel","pet",0
"Americas","Argentina","Noel","pp",0
"Americas","Argentina","Noel","ps",0
"Americas","Argentina","Noel","pvc",0
"Americas","Argentina","Solitas","hdpe",0
"Americas","Argentina","Solitas","ldpe",0
"Americas","Argentina","Solitas","o",0
"Americas","Argentina","Solitas","pet",0
"Americas","Argentina","Solitas","pp",1
"Americas","Argentina","Solitas","ps",0
"Americas","Argentina","Solitas","pvc",0
"Americas","Argentina","Superlay","hdpe",1
"Americas","Argentina","Superlay","ldpe",0
"Americas","Argentina","Superlay","o",0
"Americas","Argentina","Superlay","pet",0
"Americas","Argentina","Superlay","pp",0
"Americas","Argentina","Superlay","ps",0
"Americas","Argentina","Superlay","pvc",0
"Americas","Argentina","Susarelli","hdpe",0
"Americas","Argentina","Susarelli","ldpe",0
"Americas","Argentina","Susarelli","o",0
"Americas","Argentina","Susarelli","pet",0
"Americas","Argentina","Susarelli","pp",1
"Americas","Argentina","Susarelli","ps",0
"Americas","Argentina","Susarelli","pvc",0
"Americas","Argentina","Avellaneda 390 Super","hdpe",1
"Americas","Argentina","Avellaneda 390 Super","ldpe",0
"Americas","Argentina","Avellaneda 390 Super","o",0
"Americas","Argentina","Avellaneda 390 Super","pet",0
"Americas","Argentina","Avellaneda 390 Super","pp",0
"Americas","Argentina","Avellaneda 390 Super","ps",0
"Americas","Argentina","Avellaneda 390 Super","pvc",0
"Americas","Argentina","Tentacion","hdpe",0
"Americas","Argentina","Tentacion","ldpe",0
"Americas","Argentina","Tentacion","o",0
"Americas","Argentina","Tentacion","pet",0
"Americas","Argentina","Tentacion","pp",1
"Americas","Argentina","Tentacion","ps",0
"Americas","Argentina","Tentacion","pvc",0
"Americas","Argentina","Termofren","hdpe",1
"Americas","Argentina","Termofren","ldpe",0
"Americas","Argentina","Termofren","o",0
"Americas","Argentina","Termofren","pet",0
"Americas","Argentina","Termofren","pp",0
"Americas","Argentina","Termofren","ps",0
"Americas","Argentina","Termofren","pvc",0
"Americas","Argentina","Trio","hdpe",0
"Americas","Argentina","Trio","ldpe",0
"Americas","Argentina","Trio","o",0
"Americas","Argentina","Trio","pet",0
"Americas","Argentina","Trio","pp",1
"Americas","Argentina","Trio","ps",0
"Americas","Argentina","Trio","pvc",0
"Americas","Argentina","Argos","hdpe",0
"Americas","Argentina","Argos","ldpe",0
"Americas","Argentina","Argos","o",0
"Americas","Argentina","Argos","pet",0
"Americas","Argentina","Argos","pp",1
"Americas","Argentina","Argos","ps",0
"Americas","Argentina","Argos","pvc",0
"Americas","Argentina","Arcor Cofler","hdpe",0
"Americas","Argentina","Arcor Cofler","ldpe",0
"Americas","Argentina","Arcor Cofler","o",0
"Americas","Argentina","Arcor Cofler","pet",0
"Americas","Argentina","Arcor Cofler","pp",1
"Americas","Argentina","Arcor Cofler","ps",0
"Americas","Argentina","Arcor Cofler","pvc",0
"Americas","Argentina","Todo Sandwich","hdpe",0
"Americas","Argentina","Todo Sandwich","ldpe",0
"Americas","Argentina","Todo Sandwich","o",0
"Americas","Argentina","Todo Sandwich","pet",0
"Americas","Argentina","Todo Sandwich","pp",1
"Americas","Argentina","Todo Sandwich","ps",0
"Americas","Argentina","Todo Sandwich","pvc",0
"Americas","Argentina","Topper","hdpe",0
"Americas","Argentina","Topper","ldpe",0
"Americas","Argentina","Topper","o",1
"Americas","Argentina","Topper","pet",0
"Americas","Argentina","Topper","pp",0
"Americas","Argentina","Topper","ps",0
"Americas","Argentina","Topper","pvc",0
"Americas","Argentina","Trani","hdpe",0
"Americas","Argentina","Trani","ldpe",0
"Americas","Argentina","Trani","o",0
"Americas","Argentina","Trani","pet",1
"Americas","Argentina","Trani","pp",0
"Americas","Argentina","Trani","ps",0
"Americas","Argentina","Trani","pvc",0
"Americas","Argentina","Traviata","hdpe",0
"Americas","Argentina","Traviata","ldpe",0
"Americas","Argentina","Traviata","o",0
"Americas","Argentina","Traviata","pet",0
"Americas","Argentina","Traviata","pp",1
"Americas","Argentina","Traviata","ps",0
"Americas","Argentina","Traviata","pvc",0
"Americas","Argentina","Oderich","hdpe",0
"Americas","Argentina","Oderich","ldpe",0
"Americas","Argentina","Oderich","o",1
"Americas","Argentina","Oderich","pet",0
"Americas","Argentina","Oderich","pp",0
"Americas","Argentina","Oderich","ps",0
"Americas","Argentina","Oderich","pvc",0
"Americas","Argentina","Roux Ocefa","hdpe",1
"Americas","Argentina","Roux Ocefa","ldpe",0
"Americas","Argentina","Roux Ocefa","o",0
"Americas","Argentina","Roux Ocefa","pet",0
"Americas","Argentina","Roux Ocefa","pp",0
"Americas","Argentina","Roux Ocefa","ps",0
"Americas","Argentina","Roux Ocefa","pvc",0
"Americas","Argentina","Oblita","hdpe",0
"Americas","Argentina","Oblita","ldpe",0
"Americas","Argentina","Oblita","o",0
"Americas","Argentina","Oblita","pet",0
"Americas","Argentina","Oblita","pp",1
"Americas","Argentina","Oblita","ps",0
"Americas","Argentina","Oblita","pvc",0
"Americas","Argentina","Johnson & Johnson","hdpe",1
"Americas","Argentina","Johnson & Johnson","ldpe",0
"Americas","Argentina","Johnson & Johnson","o",0
"Americas","Argentina","Johnson & Johnson","pet",0
"Americas","Argentina","Johnson & Johnson","pp",0
"Americas","Argentina","Johnson & Johnson","ps",0
"Americas","Argentina","Johnson & Johnson","pvc",0
"Americas","Argentina","Grido Tentación","hdpe",0
"Americas","Argentina","Grido Tentación","ldpe",0
"Americas","Argentina","Grido Tentación","o",0
"Americas","Argentina","Grido Tentación","pet",0
"Americas","Argentina","Grido Tentación","pp",1
"Americas","Argentina","Grido Tentación","ps",0
"Americas","Argentina","Grido Tentación","pvc",0
"Americas","Argentina","Guaymallen","hdpe",0
"Americas","Argentina","Guaymallen","ldpe",0
"Americas","Argentina","Guaymallen","o",0
"Americas","Argentina","Guaymallen","pet",0
"Americas","Argentina","Guaymallen","pp",1
"Americas","Argentina","Guaymallen","ps",0
"Americas","Argentina","Guaymallen","pvc",0
"Americas","Argentina","D2","hdpe",1
"Americas","Argentina","D2","ldpe",0
"Americas","Argentina","D2","o",0
"Americas","Argentina","D2","pet",0
"Americas","Argentina","D2","pp",0
"Americas","Argentina","D2","ps",0
"Americas","Argentina","D2","pvc",0
"Americas","Argentina","Hellmanns","hdpe",0
"Americas","Argentina","Hellmanns","ldpe",0
"Americas","Argentina","Hellmanns","o",1
"Americas","Argentina","Hellmanns","pet",0
"Americas","Argentina","Hellmanns","pp",0
"Americas","Argentina","Hellmanns","ps",0
"Americas","Argentina","Hellmanns","pvc",0
"Americas","Argentina","I-Run","hdpe",0
"Americas","Argentina","I-Run","ldpe",0
"Americas","Argentina","I-Run","o",1
"Americas","Argentina","I-Run","pet",0
"Americas","Argentina","I-Run","pp",0
"Americas","Argentina","I-Run","ps",0
"Americas","Argentina","I-Run","pvc",0
"Americas","Argentina","Impulse","hdpe",1
"Americas","Argentina","Impulse","ldpe",0
"Americas","Argentina","Impulse","o",0
"Americas","Argentina","Impulse","pet",0
"Americas","Argentina","Impulse","pp",0
"Americas","Argentina","Impulse","ps",0
"Americas","Argentina","Impulse","pvc",0
"Americas","Argentina","Jorgito","hdpe",0
"Americas","Argentina","Jorgito","ldpe",0
"Americas","Argentina","Jorgito","o",0
"Americas","Argentina","Jorgito","pet",0
"Americas","Argentina","Jorgito","pp",1
"Americas","Argentina","Jorgito","ps",0
"Americas","Argentina","Jorgito","pvc",0
"Americas","Argentina","Daiwa","hdpe",0
"Americas","Argentina","Daiwa","ldpe",0
"Americas","Argentina","Daiwa","o",1
"Americas","Argentina","Daiwa","pet",0
"Americas","Argentina","Daiwa","pp",0
"Americas","Argentina","Daiwa","ps",0
"Americas","Argentina","Daiwa","pvc",0
"Americas","Argentina","Kampito","hdpe",0
"Americas","Argentina","Kampito","ldpe",0
"Americas","Argentina","Kampito","o",0
"Americas","Argentina","Kampito","pet",0
"Americas","Argentina","Kampito","pp",1
"Americas","Argentina","Kampito","ps",0
"Americas","Argentina","Kampito","pvc",0
"Americas","Argentina","Cunnington","hdpe",0
"Americas","Argentina","Cunnington","ldpe",0
"Americas","Argentina","Cunnington","o",0
"Americas","Argentina","Cunnington","pet",1
"Americas","Argentina","Cunnington","pp",0
"Americas","Argentina","Cunnington","ps",0
"Americas","Argentina","Cunnington","pvc",0
"Americas","Argentina","La Canasta","hdpe",0
"Americas","Argentina","La Canasta","ldpe",0
"Americas","Argentina","La Canasta","o",0
"Americas","Argentina","La Canasta","pet",0
"Americas","Argentina","La Canasta","pp",1
"Americas","Argentina","La Canasta","ps",0
"Americas","Argentina","La Canasta","pvc",0
"Americas","Argentina","La Serenísima","hdpe",0
"Americas","Argentina","La Serenísima","ldpe",0
"Americas","Argentina","La Serenísima","o",1
"Americas","Argentina","La Serenísima","pet",0
