"year","parent_company","countrycode","name","value"
2019,"Steel Brewing Company","USA","ldpe",0
2019,"Steel Brewing Company","USA","o",0
2019,"Steel Brewing Company","USA","pet",0
2019,"Steel Brewing Company","USA","pp",0
2019,"Steel Brewing Company","USA","ps",0
2019,"Steel Brewing Company","USA","pvc",NA
2019,"Westcreek","USA","hdpe",0
2019,"Westcreek","USA","ldpe",0
2019,"Westcreek","USA","o",0
2019,"Westcreek","USA","pet",0
2019,"Westcreek","USA","pp",0
2019,"Westcreek","USA","ps",0
2019,"Westcreek","USA","pvc",NA
2019,"Starkist Tuna","USA","hdpe",0
2019,"Starkist Tuna","USA","ldpe",0
2019,"Starkist Tuna","USA","o",0
2019,"Starkist Tuna","USA","pet",0
2019,"Starkist Tuna","USA","pp",0
2019,"Starkist Tuna","USA","ps",0
2019,"Starkist Tuna","USA","pvc",NA
2019,"What-a-Burger","USA","hdpe",0
2019,"What-a-Burger","USA","ldpe",0
2019,"What-a-Burger","USA","o",0
2019,"What-a-Burger","USA","pet",0
2019,"What-a-Burger","USA","pp",0
2019,"What-a-Burger","USA","ps",0
2019,"What-a-Burger","USA","pvc",NA
2019,"Standish Farms","USA","hdpe",0
2019,"Standish Farms","USA","ldpe",0
2019,"Standish Farms","USA","o",0
2019,"Standish Farms","USA","pet",0
2019,"Standish Farms","USA","pp",0
2019,"Standish Farms","USA","ps",0
2019,"Standish Farms","USA","pvc",NA
2019,"Whirley Drink Works","USA","hdpe",0
2019,"Whirley Drink Works","USA","ldpe",0
2019,"Whirley Drink Works","USA","o",0
2019,"Whirley Drink Works","USA","pet",0
2019,"Whirley Drink Works","USA","pp",0
2019,"Whirley Drink Works","USA","ps",0
2019,"Whirley Drink Works","USA","pvc",NA
2019,"Whit","USA","hdpe",0
2019,"Whit","USA","ldpe",0
2019,"Whit","USA","o",0
2019,"Whit","USA","pet",0
2019,"Whit","USA","pp",0
2019,"Whit","USA","ps",0
2019,"Whit","USA","pvc",NA
2019,"Speedo","USA","hdpe",0
2019,"Speedo","USA","ldpe",0
2019,"Speedo","USA","o",0
2019,"Speedo","USA","pet",0
2019,"Speedo","USA","pp",0
2019,"Speedo","USA","ps",0
2019,"Speedo","USA","pvc",NA
2019,"White Claw","USA","hdpe",0
2019,"White Claw","USA","ldpe",0
2019,"White Claw","USA","o",0
2019,"White Claw","USA","pet",0
2019,"White Claw","USA","pp",0
2019,"White Claw","USA","ps",0
2019,"White Claw","USA","pvc",NA
2019,"White Owl","USA","hdpe",0
2019,"White Owl","USA","ldpe",0
2019,"White Owl","USA","o",0
2019,"White Owl","USA","pet",0
2019,"White Owl","USA","pp",0
2019,"White Owl","USA","ps",0
2019,"White Owl","USA","pvc",NA
2019,"Sonic 20oz","USA","hdpe",0
2019,"Sonic 20oz","USA","ldpe",0
2019,"Sonic 20oz","USA","o",0
2019,"Sonic 20oz","USA","pet",0
2019,"Sonic 20oz","USA","pp",0
2019,"Sonic 20oz","USA","ps",0
2019,"Sonic 20oz","USA","pvc",NA
2019,"Solo Cup Co.","USA","hdpe",0
2019,"Solo Cup Co.","USA","ldpe",0
2019,"Solo Cup Co.","USA","o",0
2019,"Solo Cup Co.","USA","pet",0
2019,"Solo Cup Co.","USA","pp",0
2019,"Solo Cup Co.","USA","ps",0
2019,"Solo Cup Co.","USA","pvc",NA
2019,"Whole Foods Market","USA","hdpe",0
2019,"Whole Foods Market","USA","ldpe",0
2019,"Whole Foods Market","USA","o",0
2019,"Whole Foods Market","USA","pet",0
2019,"Whole Foods Market","USA","pp",0
2019,"Whole Foods Market","USA","ps",0
2019,"Whole Foods Market","USA","pvc",NA
2019,"Williams College","USA","hdpe",0
2019,"Williams College","USA","ldpe",0
2019,"Williams College","USA","o",0
2019,"Williams College","USA","pet",0
2019,"Williams College","USA","pp",0
2019,"Williams College","USA","ps",0
2019,"Williams College","USA","pvc",NA
2019,"Winco Foods","USA","hdpe",0
2019,"Winco Foods","USA","ldpe",0
2019,"Winco Foods","USA","o",0
2019,"Winco Foods","USA","pet",0
2019,"Winco Foods","USA","pp",0
2019,"Winco Foods","USA","ps",0
2019,"Winco Foods","USA","pvc",NA
2019,"Snider","USA","hdpe",0
2019,"Snider","USA","ldpe",0
2019,"Snider","USA","o",0
2019,"Snider","USA","pet",0
2019,"Snider","USA","pp",0
2019,"Snider","USA","ps",0
2019,"Snider","USA","pvc",NA
2019,"Svenhard's","USA","hdpe",0
2019,"Svenhard's","USA","ldpe",0
2019,"Svenhard's","USA","o",0
2019,"Svenhard's","USA","pet",0
2019,"Svenhard's","USA","pp",0
2019,"Svenhard's","USA","ps",0
2019,"Svenhard's","USA","pvc",NA
2019,"4 Aces Cigar","USA","hdpe",0
2019,"4 Aces Cigar","USA","ldpe",0
2019,"4 Aces Cigar","USA","o",0
2019,"4 Aces Cigar","USA","pet",0
2019,"4 Aces Cigar","USA","pp",0
2019,"4 Aces Cigar","USA","ps",0
2019,"4 Aces Cigar","USA","pvc",NA
2019,"Niagra","USA","hdpe",0
2019,"Niagra","USA","ldpe",0
2019,"Niagra","USA","o",0
2019,"Niagra","USA","pet",0
2019,"Niagra","USA","pp",0
2019,"Niagra","USA","ps",0
2019,"Niagra","USA","pvc",NA
2019,"Condor Grainger","USA","hdpe",0
2019,"Condor Grainger","USA","ldpe",0
2019,"Condor Grainger","USA","o",0
2019,"Condor Grainger","USA","pet",0
2019,"Condor Grainger","USA","pp",0
2019,"Condor Grainger","USA","ps",0
2019,"Condor Grainger","USA","pvc",NA
2019,"David Seeds","USA","hdpe",0
2019,"David Seeds","USA","ldpe",0
2019,"David Seeds","USA","o",0
2019,"David Seeds","USA","pet",0
2019,"David Seeds","USA","pp",0
2019,"David Seeds","USA","ps",0
2019,"David Seeds","USA","pvc",NA
2019,"Dasani, Gatorade, Unknown","USA","hdpe",0
2019,"Dasani, Gatorade, Unknown","USA","ldpe",0
2019,"Dasani, Gatorade, Unknown","USA","o",0
2019,"Dasani, Gatorade, Unknown","USA","pet",0
2019,"Dasani, Gatorade, Unknown","USA","pp",0
2019,"Dasani, Gatorade, Unknown","USA","ps",0
2019,"Dasani, Gatorade, Unknown","USA","pvc",NA
2019,"Dart","USA","hdpe",0
2019,"Dart","USA","ldpe",0
2019,"Dart","USA","o",0
2019,"Dart","USA","pet",0
2019,"Dart","USA","pp",0
2019,"Dart","USA","ps",0
2019,"Dart","USA","pvc",NA
2019,"Dannon Oikos","USA","hdpe",0
2019,"Dannon Oikos","USA","ldpe",0
2019,"Dannon Oikos","USA","o",0
2019,"Dannon Oikos","USA","pet",0
2019,"Dannon Oikos","USA","pp",0
2019,"Dannon Oikos","USA","ps",0
2019,"Dannon Oikos","USA","pvc",NA
2019,"Cvs lens wipe","USA","hdpe",0
2019,"Cvs lens wipe","USA","ldpe",0
2019,"Cvs lens wipe","USA","o",0
2019,"Cvs lens wipe","USA","pet",0
2019,"Cvs lens wipe","USA","pp",0
2019,"Cvs lens wipe","USA","ps",0
2019,"Cvs lens wipe","USA","pvc",NA
2019,"Culligan water","USA","hdpe",0
2019,"Culligan water","USA","ldpe",0
2019,"Culligan water","USA","o",0
2019,"Culligan water","USA","pet",0
2019,"Culligan water","USA","pp",0
2019,"Culligan water","USA","ps",0
2019,"Culligan water","USA","pvc",NA
2019,"Crystal Lake","USA","hdpe",0
2019,"Crystal Lake","USA","ldpe",0
2019,"Crystal Lake","USA","o",0
2019,"Crystal Lake","USA","pet",0
2019,"Crystal Lake","USA","pp",0
2019,"Crystal Lake","USA","ps",0
2019,"Crystal Lake","USA","pvc",NA
2019,"Crystal Creamery","USA","hdpe",0
2019,"Crystal Creamery","USA","ldpe",0
2019,"Crystal Creamery","USA","o",0
2019,"Crystal Creamery","USA","pet",0
2019,"Crystal Creamery","USA","pp",0
2019,"Crystal Creamery","USA","ps",0
2019,"Crystal Creamery","USA","pvc",NA
2019,"Crusi","USA","hdpe",0
2019,"Crusi","USA","ldpe",0
2019,"Crusi","USA","o",0
2019,"Crusi","USA","pet",0
2019,"Crusi","USA","pp",0
2019,"Crusi","USA","ps",0
2019,"Crusi","USA","pvc",NA
2019,"Crush 20oz","USA","hdpe",0
2019,"Crush 20oz","USA","ldpe",0
2019,"Crush 20oz","USA","o",0
2019,"Crush 20oz","USA","pet",0
2019,"Crush 20oz","USA","pp",0
2019,"Crush 20oz","USA","ps",0
2019,"Crush 20oz","USA","pvc",NA
2019,"Creamy PB","USA","hdpe",0
2019,"Creamy PB","USA","ldpe",0
2019,"Creamy PB","USA","o",0
2019,"Creamy PB","USA","pet",0
2019,"Creamy PB","USA","pp",0
2019,"Creamy PB","USA","ps",0
2019,"Creamy PB","USA","pvc",NA
2019,"Cool Plus","USA","hdpe",0
2019,"Cool Plus","USA","ldpe",0
2019,"Cool Plus","USA","o",0
2019,"Cool Plus","USA","pet",0
2019,"Cool Plus","USA","pp",0
2019,"Cool Plus","USA","ps",0
2019,"Cool Plus","USA","pvc",NA
2019,"Condom","USA","hdpe",0
2019,"Condom","USA","ldpe",0
2019,"Condom","USA","o",0
2019,"Condom","USA","pet",0
2019,"Condom","USA","pp",0
2019,"Condom","USA","ps",0
2019,"Condom","USA","pvc",NA
2019,"Chex- Mix","USA","hdpe",0
2019,"Chex- Mix","USA","ldpe",0
2019,"Chex- Mix","USA","o",0
2019,"Chex- Mix","USA","pet",0
2019,"Chex- Mix","USA","pp",0
2019,"Chex- Mix","USA","ps",0
2019,"Chex- Mix","USA","pvc",NA
2019,"Columbina","USA","hdpe",0
2019,"Columbina","USA","ldpe",0
2019,"Columbina","USA","o",0
2019,"Columbina","USA","pet",0
2019,"Columbina","USA","pp",0
2019,"Columbina","USA","ps",0
2019,"Columbina","USA","pvc",NA
2019,"Columbia Basin Ice","USA","hdpe",0
2019,"Columbia Basin Ice","USA","ldpe",0
2019,"Columbia Basin Ice","USA","o",0
2019,"Columbia Basin Ice","USA","pet",0
2019,"Columbia Basin Ice","USA","pp",0
2019,"Columbia Basin Ice","USA","ps",0
2019,"Columbia Basin Ice","USA","pvc",NA
2019,"Colgate-Palmolive","USA","hdpe",0
2019,"Colgate-Palmolive","USA","ldpe",0
2019,"Colgate-Palmolive","USA","o",0
2019,"Colgate-Palmolive","USA","pet",0
2019,"Colgate-Palmolive","USA","pp",0
2019,"Colgate-Palmolive","USA","ps",0
2019,"Colgate-Palmolive","USA","pvc",NA
2019,"Cliff Bar","USA","hdpe",0
2019,"Cliff Bar","USA","ldpe",0
2019,"Cliff Bar","USA","o",0
2019,"Cliff Bar","USA","pet",0
2019,"Cliff Bar","USA","pp",0
2019,"Cliff Bar","USA","ps",0
2019,"Cliff Bar","USA","pvc",NA
2019,"Clancy's","USA","hdpe",0
2019,"Clancy's","USA","ldpe",0
2019,"Clancy's","USA","o",0
2019,"Clancy's","USA","pet",0
2019,"Clancy's","USA","pp",0
2019,"Clancy's","USA","ps",0
2019,"Clancy's","USA","pvc",NA
2019,"Cisco","USA","hdpe",0
2019,"Cisco","USA","ldpe",0
2019,"Cisco","USA","o",0
2019,"Cisco","USA","pet",0
2019,"Cisco","USA","pp",0
2019,"Cisco","USA","ps",0
2019,"Cisco","USA","pvc",NA
2019,"Circle K","USA","hdpe",0
2019,"Circle K","USA","ldpe",0
2019,"Circle K","USA","o",0
2019,"Circle K","USA","pet",0
2019,"Circle K","USA","pp",0
2019,"Circle K","USA","ps",0
2019,"Circle K","USA","pvc",NA
2019,"Chobani","USA","hdpe",0
2019,"Chobani","USA","ldpe",0
2019,"Chobani","USA","o",0
2019,"Chobani","USA","pet",0
2019,"Chobani","USA","pp",0
2019,"Chobani","USA","ps",0
2019,"Chobani","USA","pvc",NA
2019,"Chips Ahoy mini","USA","hdpe",0
2019,"Chips Ahoy mini","USA","ldpe",0
2019,"Chips Ahoy mini","USA","o",0
2019,"Chips Ahoy mini","USA","pet",0
2019,"Chips Ahoy mini","USA","pp",0
2019,"Chips Ahoy mini","USA","ps",0
2019,"Chips Ahoy mini","USA","pvc",NA
2019,"Chinet","USA","hdpe",0
2019,"Chinet","USA","ldpe",0
2019,"Chinet","USA","o",0
2019,"Chinet","USA","pet",0
2019,"Chinet","USA","pp",0
2019,"Chinet","USA","ps",0
2019,"Chinet","USA","pvc",NA
2019,"Chik Fil A","USA","hdpe",0
2019,"Chik Fil A","USA","ldpe",0
2019,"Chik Fil A","USA","o",0
2019,"Chik Fil A","USA","pet",0
2019,"Chik Fil A","USA","pp",0
2019,"Chik Fil A","USA","ps",0
2019,"Chik Fil A","USA","pvc",NA
2019,"Chick-fil-a","USA","hdpe",0
2019,"Chick-fil-a","USA","ldpe",0
2019,"Chick-fil-a","USA","o",0
2019,"Chick-fil-a","USA","pet",0
2019,"Chick-fil-a","USA","pp",0
2019,"Chick-fil-a","USA","ps",0
2019,"Chick-fil-a","USA","pvc",NA
2019,"De la Rosa 1oz","USA","hdpe",0
2019,"De la Rosa 1oz","USA","ldpe",0
2019,"De la Rosa 1oz","USA","o",0
2019,"De la Rosa 1oz","USA","pet",0
2019,"De la Rosa 1oz","USA","pp",0
2019,"De la Rosa 1oz","USA","ps",0
2019,"De la Rosa 1oz","USA","pvc",NA
2019,"De la rosa","USA","hdpe",0
2019,"De la rosa","USA","ldpe",0
2019,"De la rosa","USA","o",0
2019,"De la rosa","USA","pet",0
2019,"De la rosa","USA","pp",0
2019,"De la rosa","USA","ps",0
2019,"De la rosa","USA","pvc",NA
2019,"Dentict","USA","hdpe",0
2019,"Dentict","USA","ldpe",0
2019,"Dentict","USA","o",0
2019,"Dentict","USA","pet",0
2019,"Dentict","USA","pp",0
2019,"Dentict","USA","ps",0
2019,"Dentict","USA","pvc",NA
2019,"Dinant / yummie","USA","hdpe",0
2019,"Dinant / yummie","USA","ldpe",0
2019,"Dinant / yummie","USA","o",0
2019,"Dinant / yummie","USA","pet",0
2019,"Dinant / yummie","USA","pp",0
2019,"Dinant / yummie","USA","ps",0
2019,"Dinant / yummie","USA","pvc",NA
2019,"Fire Ball","USA","hdpe",0
2019,"Fire Ball","USA","ldpe",0
2019,"Fire Ball","USA","o",0
2019,"Fire Ball","USA","pet",0
2019,"Fire Ball","USA","pp",0
2019,"Fire Ball","USA","ps",0
2019,"Fire Ball","USA","pvc",NA
2019,"Fiji","USA","hdpe",0
2019,"Fiji","USA","ldpe",0
2019,"Fiji","USA","o",0
2019,"Fiji","USA","pet",0
2019,"Fiji","USA","pp",0
2019,"Fiji","USA","ps",0
2019,"Fiji","USA","pvc",NA
2019,"Fiesta plastic bag","USA","hdpe",0
2019,"Fiesta plastic bag","USA","ldpe",0
2019,"Fiesta plastic bag","USA","o",0
2019,"Fiesta plastic bag","USA","pet",0
2019,"Fiesta plastic bag","USA","pp",0
2019,"Fiesta plastic bag","USA","ps",0
2019,"Fiesta plastic bag","USA","pvc",NA
2019,"Fiesta Grocery Bag","USA","hdpe",0
2019,"Fiesta Grocery Bag","USA","ldpe",0
2019,"Fiesta Grocery Bag","USA","o",0
2019,"Fiesta Grocery Bag","USA","pet",0
2019,"Fiesta Grocery Bag","USA","pp",0
2019,"Fiesta Grocery Bag","USA","ps",0
2019,"Fiesta Grocery Bag","USA","pvc",NA
2019,"Fiesta","USA","hdpe",0
2019,"Fiesta","USA","ldpe",0
2019,"Fiesta","USA","o",0
2019,"Fiesta","USA","pet",0
2019,"Fiesta","USA","pp",0
2019,"Fiesta","USA","ps",0
2019,"Fiesta","USA","pvc",NA
2019,"Ferrero Group","USA","hdpe",0
2019,"Ferrero Group","USA","ldpe",0
2019,"Ferrero Group","USA","o",0
2019,"Ferrero Group","USA","pet",0
2019,"Ferrero Group","USA","pp",0
2019,"Ferrero Group","USA","ps",0
2019,"Ferrero Group","USA","pvc",NA
2019,"FK","USA","hdpe",0
2019,"FK","USA","ldpe",0
2019,"FK","USA","o",0
2019,"FK","USA","pet",0
2019,"FK","USA","pp",0
2019,"FK","USA","ps",0
2019,"FK","USA","pvc",NA
2019,"Extra Mile Water","USA","hdpe",0
2019,"Extra Mile Water","USA","ldpe",0
2019,"Extra Mile Water","USA","o",0
2019,"Extra Mile Water","USA","pet",0
2019,"Extra Mile Water","USA","pp",0
2019,"Extra Mile Water","USA","ps",0
2019,"Extra Mile Water","USA","pvc",NA
2019,"Extra Mile","USA","hdpe",0
2019,"Extra Mile","USA","ldpe",0
2019,"Extra Mile","USA","o",0
2019,"Extra Mile","USA","pet",0
2019,"Extra Mile","USA","pp",0
2019,"Extra Mile","USA","ps",0
2019,"Extra Mile","USA","pvc",NA
2019,"Extra Gum","USA","hdpe",0
2019,"Extra Gum","USA","ldpe",0
2019,"Extra Gum","USA","o",0
2019,"Extra Gum","USA","pet",0
2019,"Extra Gum","USA","pp",0
2019,"Extra Gum","USA","ps",0
2019,"Extra Gum","USA","pvc",NA
2019,"Expo","USA","hdpe",0
2019,"Expo","USA","ldpe",0
2019,"Expo","USA","o",0
2019,"Expo","USA","pet",0
2019,"Expo","USA","pp",0
2019,"Expo","USA","ps",0
2019,"Expo","USA","pvc",NA
2019,"Evan Wiliams","USA","hdpe",0
2019,"Evan Wiliams","USA","ldpe",0
2019,"Evan Wiliams","USA","o",0
2019,"Evan Wiliams","USA","pet",0
2019,"Evan Wiliams","USA","pp",0
2019,"Evan Wiliams","USA","ps",0
2019,"Evan Wiliams","USA","pvc",NA
2019,"Enon Springs","USA","hdpe",0
2019,"Enon Springs","USA","ldpe",0
2019,"Enon Springs","USA","o",0
2019,"Enon Springs","USA","pet",0
2019,"Enon Springs","USA","pp",0
2019,"Enon Springs","USA","ps",0
2019,"Enon Springs","USA","pvc",NA
2019,"Egglands","USA","hdpe",0
2019,"Egglands","USA","ldpe",0
2019,"Egglands","USA","o",0
2019,"Egglands","USA","pet",0
2019,"Egglands","USA","pp",0
2019,"Egglands","USA","ps",0
2019,"Egglands","USA","pvc",NA
2019,"Eagle claw","USA","hdpe",0
2019,"Eagle claw","USA","ldpe",0
2019,"Eagle claw","USA","o",0
2019,"Eagle claw","USA","pet",0
2019,"Eagle claw","USA","pp",0
2019,"Eagle claw","USA","ps",0
2019,"Eagle claw","USA","pvc",NA
2019,"Dum Dum Wrapper","USA","hdpe",0
2019,"Dum Dum Wrapper","USA","ldpe",0
2019,"Dum Dum Wrapper","USA","o",0
2019,"Dum Dum Wrapper","USA","pet",0
2019,"Dum Dum Wrapper","USA","pp",0
2019,"Dum Dum Wrapper","USA","ps",0
2019,"Dum Dum Wrapper","USA","pvc",NA
2019,"Drizzilicious","USA","hdpe",0
2019,"Drizzilicious","USA","ldpe",0
2019,"Drizzilicious","USA","o",0
2019,"Drizzilicious","USA","pet",0
2019,"Drizzilicious","USA","pp",0
2019,"Drizzilicious","USA","ps",0
2019,"Drizzilicious","USA","pvc",NA
2019,"Driscollâ€™s","USA","hdpe",0
2019,"Driscollâ€™s","USA","ldpe",0
2019,"Driscollâ€™s","USA","o",0
2019,"Driscollâ€™s","USA","pet",0
2019,"Driscollâ€™s","USA","pp",0
2019,"Driscollâ€™s","USA","ps",0
2019,"Driscollâ€™s","USA","pvc",NA
2019,"Driscolls","USA","hdpe",0
2019,"Driscolls","USA","ldpe",0
2019,"Driscolls","USA","o",0
2019,"Driscolls","USA","pet",0
2019,"Driscolls","USA","pp",0
2019,"Driscolls","USA","ps",0
2019,"Driscolls","USA","pvc",NA
2019,"Doube Bubble","USA","hdpe",0
2019,"Doube Bubble","USA","ldpe",0
2019,"Doube Bubble","USA","o",0
2019,"Doube Bubble","USA","pet",0
2019,"Doube Bubble","USA","pp",0
2019,"Doube Bubble","USA","ps",0
2019,"Doube Bubble","USA","pvc",NA
2019,"Dos R 12oz","USA","hdpe",0
2019,"Dos R 12oz","USA","ldpe",0
2019,"Dos R 12oz","USA","o",0
2019,"Dos R 12oz","USA","pet",0
2019,"Dos R 12oz","USA","pp",0
2019,"Dos R 12oz","USA","ps",0
2019,"Dos R 12oz","USA","pvc",NA
2019,"Dos Equis 16oz","USA","hdpe",0
2019,"Dos Equis 16oz","USA","ldpe",0
2019,"Dos Equis 16oz","USA","o",0
2019,"Dos Equis 16oz","USA","pet",0
2019,"Dos Equis 16oz","USA","pp",0
2019,"Dos Equis 16oz","USA","ps",0
2019,"Dos Equis 16oz","USA","pvc",NA
2019,"Dixie 16oz","USA","hdpe",0
2019,"Dixie 16oz","USA","ldpe",0
2019,"Dixie 16oz","USA","o",0
2019,"Dixie 16oz","USA","pet",0
2019,"Dixie 16oz","USA","pp",0
2019,"Dixie 16oz","USA","ps",0
2019,"Dixie 16oz","USA","pvc",NA
2019,"Discover Card","USA","hdpe",0
2019,"Discover Card","USA","ldpe",0
2019,"Discover Card","USA","o",0
2019,"Discover Card","USA","pet",0
2019,"Discover Card","USA","pp",0
2019,"Discover Card","USA","ps",0
2019,"Discover Card","USA","pvc",NA
2019,"Dip n Dots","USA","hdpe",0
2019,"Dip n Dots","USA","ldpe",0
2019,"Dip n Dots","USA","o",0
2019,"Dip n Dots","USA","pet",0
2019,"Dip n Dots","USA","pp",0
2019,"Dip n Dots","USA","ps",0
2019,"Dip n Dots","USA","pvc",NA
2019,"Chick-Fil-a 20oz","USA","hdpe",0
2019,"Chick-Fil-a 20oz","USA","ldpe",0
2019,"Chick-Fil-a 20oz","USA","o",0
2019,"Chick-Fil-a 20oz","USA","pet",0
2019,"Chick-Fil-a 20oz","USA","pp",0
2019,"Chick-Fil-a 20oz","USA","ps",0
2019,"Chick-Fil-a 20oz","USA","pvc",NA
2019,"Chewy Fruity","USA","hdpe",0
2019,"Chewy Fruity","USA","ldpe",0
2019,"Chewy Fruity","USA","o",0
2019,"Chewy Fruity","USA","pet",0
2019,"Chewy Fruity","USA","pp",0
2019,"Chewy Fruity","USA","ps",0
2019,"Chewy Fruity","USA","pvc",NA
2019,"New Season's Market","USA","hdpe",0
2019,"New Season's Market","USA","ldpe",0
2019,"New Season's Market","USA","o",0
2019,"New Season's Market","USA","pet",0
2019,"New Season's Market","USA","pp",0
2019,"New Season's Market","USA","ps",0
2019,"New Season's Market","USA","pvc",NA
2019,"Andy Julie Beach Toys","USA","hdpe",0
2019,"Andy Julie Beach Toys","USA","ldpe",0
2019,"Andy Julie Beach Toys","USA","o",0
2019,"Andy Julie Beach Toys","USA","pet",0
2019,"Andy Julie Beach Toys","USA","pp",0
2019,"Andy Julie Beach Toys","USA","ps",0
2019,"Andy Julie Beach Toys","USA","pvc",NA
2019,"Benson & Hedges 100's","USA","hdpe",0
2019,"Benson & Hedges 100's","USA","ldpe",0
2019,"Benson & Hedges 100's","USA","o",0
2019,"Benson & Hedges 100's","USA","pet",0
2019,"Benson & Hedges 100's","USA","pp",0
2019,"Benson & Hedges 100's","USA","ps",0
2019,"Benson & Hedges 100's","USA","pvc",NA
2019,"Bella Vista","USA","hdpe",0
2019,"Bella Vista","USA","ldpe",0
2019,"Bella Vista","USA","o",0
2019,"Bella Vista","USA","pet",0
2019,"Bella Vista","USA","pp",0
2019,"Bella Vista","USA","ps",0
2019,"Bella Vista","USA","pvc",NA
2019,"Beach Body","USA","hdpe",0
2019,"Beach Body","USA","ldpe",0
2019,"Beach Body","USA","o",0
2019,"Beach Body","USA","pet",0
2019,"Beach Body","USA","pp",0
2019,"Beach Body","USA","ps",0
2019,"Beach Body","USA","pvc",NA
2019,"Bawsch & Lomb","USA","hdpe",0
2019,"Bawsch & Lomb","USA","ldpe",0
2019,"Bawsch & Lomb","USA","o",0
2019,"Bawsch & Lomb","USA","pet",0
2019,"Bawsch & Lomb","USA","pp",0
2019,"Bawsch & Lomb","USA","ps",0
2019,"Bawsch & Lomb","USA","pvc",NA
2019,"Base Culture","USA","hdpe",0
2019,"Base Culture","USA","ldpe",0
2019,"Base Culture","USA","o",0
2019,"Base Culture","USA","pet",0
2019,"Base Culture","USA","pp",0
2019,"Base Culture","USA","ps",0
2019,"Base Culture","USA","pvc",NA
2019,"Barilla Group","USA","hdpe",0
2019,"Barilla Group","USA","ldpe",0
2019,"Barilla Group","USA","o",0
2019,"Barilla Group","USA","pet",0
2019,"Barilla Group","USA","pp",0
2019,"Barilla Group","USA","ps",0
2019,"Barilla Group","USA","pvc",NA
2019,"Bah Habour","USA","hdpe",0
2019,"Bah Habour","USA","ldpe",0
2019,"Bah Habour","USA","o",0
2019,"Bah Habour","USA","pet",0
2019,"Bah Habour","USA","pp",0
2019,"Bah Habour","USA","ps",0
2019,"Bah Habour","USA","pvc",NA
2019,"Backwood","USA","hdpe",0
2019,"Backwood","USA","ldpe",0
2019,"Backwood","USA","o",0
2019,"Backwood","USA","pet",0
2019,"Backwood","USA","pp",0
2019,"Backwood","USA","ps",0
2019,"Backwood","USA","pvc",NA
2019,"Arrowhead water","USA","hdpe",0
2019,"Arrowhead water","USA","ldpe",0
2019,"Arrowhead water","USA","o",0
2019,"Arrowhead water","USA","pet",0
2019,"Arrowhead water","USA","pp",0
2019,"Arrowhead water","USA","ps",0
2019,"Arrowhead water","USA","pvc",NA
2019,"Arrowhead","USA","hdpe",0
2019,"Arrowhead","USA","ldpe",0
2019,"Arrowhead","USA","o",0
2019,"Arrowhead","USA","pet",0
2019,"Arrowhead","USA","pp",0
2019,"Arrowhead","USA","ps",0
2019,"Arrowhead","USA","pvc",NA
2019,"Apple + Eve 4oz","USA","hdpe",0
2019,"Apple + Eve 4oz","USA","ldpe",0
2019,"Apple + Eve 4oz","USA","o",0
2019,"Apple + Eve 4oz","USA","pet",0
2019,"Apple + Eve 4oz","USA","pp",0
2019,"Apple + Eve 4oz","USA","ps",0
2019,"Apple + Eve 4oz","USA","pvc",NA
2019,"Anheuser Bush: Budweiser","USA","hdpe",0
2019,"Anheuser Bush: Budweiser","USA","ldpe",0
2019,"Anheuser Bush: Budweiser","USA","o",0
2019,"Anheuser Bush: Budweiser","USA","pet",0
2019,"Anheuser Bush: Budweiser","USA","pp",0
2019,"Anheuser Bush: Budweiser","USA","ps",0
2019,"Anheuser Bush: Budweiser","USA","pvc",NA
2019,"Amloid","USA","hdpe",0
2019,"Amloid","USA","ldpe",0
2019,"Amloid","USA","o",0
2019,"Amloid","USA","pet",0
2019,"Amloid","USA","pp",0
2019,"Amloid","USA","ps",0
2019,"Amloid","USA","pvc",NA
2019,"Charms Blow Pop","USA","hdpe",0
2019,"Charms Blow Pop","USA","ldpe",0
2019,"Charms Blow Pop","USA","o",0
2019,"Charms Blow Pop","USA","pet",0
2019,"Charms Blow Pop","USA","pp",0
2019,"Charms Blow Pop","USA","ps",0
2019,"Charms Blow Pop","USA","pvc",NA
2019,"American Spirit","USA","hdpe",0
2019,"American Spirit","USA","ldpe",0
2019,"American Spirit","USA","o",0
2019,"American Spirit","USA","pet",0
2019,"American Spirit","USA","pp",0
2019,"American Spirit","USA","ps",0
2019,"American Spirit","USA","pvc",NA
2019,"Alexandre Dairy","USA","hdpe",0
2019,"Alexandre Dairy","USA","ldpe",0
2019,"Alexandre Dairy","USA","o",0
2019,"Alexandre Dairy","USA","pet",0
2019,"Alexandre Dairy","USA","pp",0
2019,"Alexandre Dairy","USA","ps",0
2019,"Alexandre Dairy","USA","pvc",NA
2019,"Aladdin","USA","hdpe",0
2019,"Aladdin","USA","ldpe",0
2019,"Aladdin","USA","o",0
2019,"Aladdin","USA","pet",0
2019,"Aladdin","USA","pp",0
2019,"Aladdin","USA","ps",0
2019,"Aladdin","USA","pvc",NA
2019,"Airheads Xtream","USA","hdpe",0
2019,"Airheads Xtream","USA","ldpe",0
2019,"Airheads Xtream","USA","o",0
2019,"Airheads Xtream","USA","pet",0
2019,"Airheads Xtream","USA","pp",0
2019,"Airheads Xtream","USA","ps",0
2019,"Airheads Xtream","USA","pvc",NA
2019,"Air Heads","USA","hdpe",0
2019,"Air Heads","USA","ldpe",0
2019,"Air Heads","USA","o",0
